"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"02/01/2012","1 Ballagh Cove, Enniscorthy","","Wexford","€134,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/01/2012","25 Avenue Grove, The Avenue, Gorey","","Wexford","€78,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/01/2012","Ballyoughna, Ballygarrett, Gorey","","Wexford","€129,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","19 Roney Point, Courtown  Gorey","","Wexford","€94,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","19 Woodbury, Gorey","","Wexford","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","Coolock Beg, Ballaghkeen North","","Wexford","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Ballyownen Ramsfort Park, Creagh, Gorey","","Wexford","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Bulgan, Glynn, Enniscorthy","","Wexford","€208,400.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Lodgewood, Ferns","","Wexford","€50,875.00","Yes","Second-Hand Dwelling house /Apartment",""
"09/01/2012","No 7 Walsheslough, Rosslare, Wexford","","Wexford","€202,643.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"09/01/2012","Saltown, Saltmills","","Wexford","€100,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2012","53 Ballycanew Court, Gorey","","Wexford","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","28 Avenue Grove, The Avenue, Gorey","","Wexford","€73,569.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2012","33 ARD AOIBHINN, ROSSLARE STRAND, CO. WEXFORD","","Wexford","€260,500.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","Kilcorral, Castlebridge","","Wexford","€226,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","Ballymacar, New Ross","","Wexford","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","Grange Road, Rosslare Strand","","Wexford","€256,500.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2012","The Hill, Bridgetown","","Wexford","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","58 King Street, Wexford","","Wexford","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","11 Westgate Park, Wexford, Wexford","","Wexford","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","12 Rose Park, Old Hospital Road","","Wexford","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","2 Farrin Carraig, Duncannon, New Ross","","Wexford","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","2 John Street, Gorey, Wexford","","Wexford","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
