"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","8 O'Mahony's Square, Great William O'Brien Street, Blackpool","","Cork","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/01/2012","Ballywalter, Shanballymore, Mallow","","Cork","€270,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","10 Lissoran, Ballinspittle","","Cork","€99,000.00","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"04/01/2012","16C WILTON MANOR, WILTON COURT, CORK","","Cork","€153,500.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","175 Rosewood, Ballincollig","","Cork","€137,500.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","32 YEWLANDS, MARYBOROUGH WOODS, DOUGALS","","Cork","€227,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","39 Na Banta, Ladysbridge","","Cork","€180,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/01/2012","6 Woodview Terrace, Derrynane Road, Turners Cross","","Cork","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","Ballyduff, Killavullen, Mallow","","Cork","€21,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"04/01/2012","Barnacurra, Newmarket","","Cork","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","No. 22 Avon Court, Ballincollig","","Cork","€178,500.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","20 Seanacloc, Tower, Blarney","","Cork","€188,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","9 Flora View, Boreenmanna Road, Cork City","","Cork","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","Gorteenalomane, Skibbereen","","Cork","€67,500.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","Rossa Street, Rosscarbery","","Cork","€56,667.00","Yes","Second-Hand Dwelling house /Apartment",""
"05/01/2012","UPPER ROAD, BALLINACURRA, MIDLETON","","Cork","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","18 Parkhill, Skehard Road, Blackrock","","Cork","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","2 Ard Cuan, Eyeries, Beara","","Cork","€170,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2012","37 Willowbank, Church Road, Blackrock","","Cork","€500,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","5 Harbour View, Cobh, Co. Cork","","Cork","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Ballyarthur Lower, Mitchelstown","","Cork","€201,600.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Bryer, Woodview  Douglas Road, Cork","","Cork","€591,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Glounaglough, Rylane","","Cork","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Linden House, Droumgarriff, Glengarriff","","Cork","€525,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","No. 54 Ashford Court, Grange, Douglas","","Cork","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Silver Birch, Droumgarriff, Glengarriff","","Cork","€650,000.00","No","Second-Hand Dwelling house /Apartment",""
