"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","Delvin North, Louisburgh","","Mayo","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","18 Cuslough, Ballinrobe, Castlebar","","Mayo","€105,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/01/2012","Srah, Claremorris","","Mayo","€21,666.00","Yes","Second-Hand Dwelling house /Apartment",""
"05/01/2012","5 The Paddock, Westport","","Mayo","€85,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"05/01/2012","Bog Gate Lodge, Golf Course Road, Westport","","Mayo","€285,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","Dugort East, Achill, Westport","","Mayo","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","Innishcarra, 36 Kings Hill, Westport","","Mayo","€110,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"06/01/2012","5 Clew Bay Close, Quay Road, Westport","","Mayo","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","No. 13 Acres Grove, Newport","","Mayo","€192,500.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","109 McHale Road, Castlebar","","Mayo","€32,500.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Newport Road, Castlebar","","Mayo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","Knockmoyleen, Westport","","Mayo","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","Doona West, Ballycroy North","","Mayo","€41,600.00","Yes","Second-Hand Dwelling house /Apartment",""
"17/01/2012","16 Rathmeel Lawns, Ballina","","Mayo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Corraun, Ballyhaunis","","Mayo","€25,280.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Glenular, Ballycastle","","Mayo","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Tristia, Goolamore","","Mayo","€25,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","Cappaghduff East, Tourmakeady, Claremorris","","Mayo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Apartment 12, Club Achill Resort, Achill","","Mayo","€81,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","Dowagh West, Claremorris","","Mayo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","Knockalough House, Newtownwhite, Ballina","","Mayo","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Carrowbaun, Westport","","Mayo","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","34 Tooraree, Ballyhaunis","","Mayo","€12,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","17 Cual Gara, Teeling Street, Ballina","","Mayo","€36,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","210 Harbour Mill, Westport","","Mayo","€99,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","18 Cual Gara, Teeling Street, Ballina","","Mayo","€41,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","297 Habour Mills, Westport","","Mayo","€98,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Derrycoosh, Castlebar","","Mayo","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Moate, Ballyhaunis, County Mayo","","Mayo","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/01/2012","Lettermoghera South, Newport","","Mayo","€33,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"31/01/2012","Carrowmore Lacken, Ballina","","Mayo","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2012","Quignalegan, Ballina","","Mayo","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
