"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","48 Inis Cealtra, Ballina","","Tipperary","€250,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/01/2012","Tober  Cloran, Cloneen, Clonmel","","Tipperary","€52,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","10 Lacey Square, Cashel","","Tipperary","€57,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","109 Assumption Park, Roscrea","","Tipperary","€53,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","72 Riverbank, Mulcair Manor, Tipperary North","","Tipperary","€207,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Graystown, Killenaule, Thurles","","Tipperary","€51,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","pollanorman, dolla, nenagh","","Tipperary","€109,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","1 Griove Street, Roscrea","","Tipperary","€36,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Knockroe, Thurles","","Tipperary","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Rathmore, Borrisokane, Borrisokane","","Tipperary","€80,767.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","'St David's', Urra, Nenagh","","Tipperary","€2,010,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","31 Cluain Ard, Roscrea","","Tipperary","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Killemly, Priests Road, Cahir","","Tipperary","€113,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","13 Sycamore Drive, Clonmel","","Tipperary","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","9 Glencarra Lawns, Fethard Road, Clonmel","","Tipperary","€186,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","' The Stone House', Ballyglass Upper, Tipperary","","Tipperary","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","76  Baron Park, Clonmel","","Tipperary","€60,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"17/01/2012","4 Grove Street, Roscrea","","Tipperary","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","'Cruitin', No. 9 Monadreen, thurles","","Tipperary","€252,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Apartment 12, Nenagh Manor Retirement Apartments, Nenagh","","Tipperary","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Ballytarsna, Cashel","","Tipperary","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","4 Wheatfields, Clonmel","","Tipperary","€20,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"19/01/2012","Gortlandroe, Nenagh","","Tipperary","€79,500.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Multeen View, Dundrum","","Tipperary","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","8 Willowmere Drive, Dublin Road, Thurles","","Tipperary","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","Killea, Borrisokane, County Tipperary","","Tipperary","€200,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2012","31 Rosehill, Newport","","Tipperary","€140,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"27/01/2012","16 Kings Croft, Camus Road, Cashel","","Tipperary","€147,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Boulick, Gortnahoe, Thurles","","Tipperary","€83,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Gortadalaun, Nenagh","","Tipperary","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Reddanswalk, Tipperary Town","","Tipperary","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/01/2012","10 Ormonde Crescent, Carrick-on-Suir","","Tipperary","€27,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/01/2012","11  Barnore Avenue, Cahir","","Tipperary","€145,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/01/2012","Dromtarsna, Borrisoleigh","","Tipperary","€204,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/01/2012","Green Street, Roscrea","","Tipperary","€16,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2012","92 Beech Rd, Woodlawns, Portlaw","","Tipperary","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2012","Rossrehill, Ballylooby, Cahir","","Tipperary","€17,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"03/02/2012","14 Abbey Road, Clonmel","","Tipperary","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2012","3 The Beeches, Shannonview, Ballina","","Tipperary","€285,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/02/2012","35 Townfield, Cloughjordan","","Tipperary","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2012","Derrygrath, Grange, Clonmel","","Tipperary","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2012","Moanmore, Monard","","Tipperary","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","19 Galtee View, Emly, Co. Tipperary","","Tipperary","€46,400.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/02/2012","134 Cherrymount, Clonmel, County tipperary","","Tipperary","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","3 Grattan Place, Clonmel","","Tipperary","€198,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","5 Stephens Grove, Clonmel, Tipperary","","Tipperary","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","Orchard View, Rathronan, Clonmel","","Tipperary","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2012","Ardobireen, Golden","","Tipperary","€72,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2012","Knockatoora Commons, Upperchurch, Thurles","","Tipperary","€74,250.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2012","Ballintenoe  Bushfield, Carrigathoer, Nenagh","","Tipperary","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2012","Railway Cottage, Tyone, Nenagh","","Tipperary","€67,000.00","No","Second-Hand Dwelling house /Apartment",""
