"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","12 Larchfield, Kilkenny","","Kilkenny","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","14  14A 15 !5A Love Lane, Castlecomer","","Kilkenny","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","4 bishopshill, kilkenny","","Kilkenny","€15,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","RADESTOWN, BALLYFOYLE ROAD, KILKENNY","","Kilkenny","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","25 Francis Terrace, Kilkenny","","Kilkenny","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","CLOGHALA HOUSE, CLOGHALA, DUNGARVAN","","Kilkenny","€221,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2012","Sequoia, Waterford Road, Kilkenny","","Kilkenny","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","37 THE FAIRWAYS, ROCKSHIRE ROAD, FERRYBANK","","Kilkenny","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Church Road, Freshford","","Kilkenny","€107,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","12 TOGHER WAY, URLINGFORD","","Kilkenny","€30,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2012","13 TOGHER WAY, URLINGFORD","","Kilkenny","€30,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2012","13 TOGHER WAY, URLINGFORD","","Kilkenny","€30,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2012","16  TOGHER WAY, URLINGFORD","","Kilkenny","€30,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2012","2 Woodlawn, Archers Avenue, Kilkenny","","Kilkenny","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","46  The Lawn, Clover Meadows, Belmont Road","","Kilkenny","€67,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/01/2012","4 Hazelbrook, Ballyhale","","Kilkenny","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","8 Beechpark, Castle Road","","Kilkenny","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","11 Broguemaker's Hill, Kilkenny","","Kilkenny","€285,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Lavistown Cottage, Lavistown, Kilkenny","","Kilkenny","€153,600.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","archersrath, cellarstown","","Kilkenny","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","18 OAKWOOD COURT, PARCNAGOWAN, KILKENNY","","Kilkenny","€142,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","6 Corcoran Terrace, Kells Road, Kilkenny","","Kilkenny","€71,750.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2012","The Square, Balltragget, Kilkenny","","Kilkenny","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2012","3 Loreto Avenue, Riverside, Co Kilkenny","","Kilkenny","€166,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2012","5 South Paddocks, Mount Juliet Estate, Thomastown","","Kilkenny","€1,500,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2012","ST ANNE'S, WATERFORD ROAD, KILKENNY","","Kilkenny","€303,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","15 LINTOWN CLOSE, LINTOWN HALL, JOHNSWELL ROAD","","Kilkenny","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","Annexe, Rosbercon Castle, Rosbercon New Ross","","Kilkenny","€101,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","Apartment 53, Ardilea, Castlecomer Road","","Kilkenny","€115,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"06/02/2012","Ballyhendricken, Ballycallan","","Kilkenny","€232,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","Carrickmourne, Thomastown","","Kilkenny","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","pigeon park, danesfort","","Kilkenny","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/02/2012","41 Glenbawn, Castlecomer Road","","Kilkenny","€202,643.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"08/02/2012","17 Altamount Park, Dublin Road","","Kilkenny","€107,500.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","34 The Fairways, Old Golf Links Road, Kilkenny","","Kilkenny","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","COPPANAGH, GRAIGNAMANAGH","","Kilkenny","€161,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","Rathpatrick, Golmoy","","Kilkenny","€25,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","Sart, Freshford","","Kilkenny","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","Sidegate, Moneenroe, Castlecomer","","Kilkenny","€45,100.00","Yes","Second-Hand Dwelling house /Apartment",""
"10/02/2012","6 Loretto Lodge, Freshford Road","","Kilkenny","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2012","Foyle, Kilmanagh, Co Kilkenny","","Kilkenny","€51,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2012","Smithstown, Castlecomer","","Kilkenny","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/02/2012","3 Chapel Field, Urlingford","","Kilkenny","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/02/2012","Clara Castle, Clara","","Kilkenny","€30,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"14/02/2012","25  The Lawn, Belmont Road, Ferrybank","","Kilkenny","€65,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/02/2012","36 ashgrove, parcnagowan, kilkenny","","Kilkenny","€18,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"14/02/2012","6 Michael Street, Kilkenny","","Kilkenny","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/02/2012","Stangs, Gowran","","Kilkenny","€217,500.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2012","32 Patrick's Gate, Outrath Road, Kilkenny","","Kilkenny","€211,382.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"17/02/2012","Cappagh, Caulsmills, Ferrybank","","Kilkenny","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2012","Kilbline, Bennettsbridge","","Kilkenny","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2012","launard nse, 2 maidenhill, kells rd","","Kilkenny","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2012","tYBROUGHNEY, Carrick-on-Suir","","Kilkenny","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/02/2012","20 Kilkenny Street, Castlecomer","","Kilkenny","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/02/2012","Corloughan, Piltown, Co. Kilkenny","","Kilkenny","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","5 Inis Alainn, Fiddown, Co. Kilkenny","","Kilkenny","€86,784.15","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/02/2012","Crutt, Clogh, Castlecomer","","Kilkenny","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2012","13 & !6 Togher Way, Urlingford, Co. Kilkenny","","Kilkenny","€100,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"01/03/2012","31 Beechlawns, Johnswell Road, Kilkenny","","Kilkenny","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","1 Hunters Wood, Newmarket","","Kilkenny","€159,290.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"02/03/2012","13 The Steeples, Fair Green, Gowran","","Kilkenny","€88,106.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/03/2012","14 Auburn Drive, Kilkenny","","Kilkenny","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","17 The Steeples, Fair Green, Gowran","","Kilkenny","€79,295.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/03/2012","Redhouse, Callan","","Kilkenny","€156,000.00","No","Second-Hand Dwelling house /Apartment",""
