"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","Tullyally, Redcastle","","Donegal","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","Altashane, Carndonagh","","Donegal","€117,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","2 Hillhead, Kilmacrennan","","Donegal","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","slavery, Buncrana","","Donegal","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","45 Armada Cottages, Bundoran","","Donegal","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","6 Faugher Close, Portnablagh","","Donegal","€97,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2012","Marameelan, Dungloe","","Donegal","€10,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","ards view, creeslough","","Donegal","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Ballyderowen, Burnfoot, Inishowen","","Donegal","€172,500.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Glasserchoo, Meenlaragh","","Donegal","€10,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Loghnabradden, Fintown, Co. Donegal","","Donegal","€5,079.00","Yes","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Negault, Moville","","Donegal","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","35 Slieve Sneacht, Letterkenny","","Donegal","€89,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","51 Elm Park, Ballymagan, Buncrana","","Donegal","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","Cranford, Letterkenny","","Donegal","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","Pollaid, Portsalon","","Donegal","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","The Diamond, Lifford","","Donegal","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
