"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2011","Ballyhearth, Clonfanlough, Athlone","","Offaly","€155,700.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/01/2011","Straduff, Ferbane","","Offaly","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2011","12 Main Street, Moneygall, Birr","","Offaly","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2011","Glasshouse, Shinrone, Birr","","Offaly","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2011","Lisnageeragh, Brosna, Birr","","Offaly","€237,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2011","10 Macregol Park, Birr","","Offaly","€136,564.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2011","Harbour Road, Curraghavarna, Banagher","","Offaly","€192,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Cloncoher, Newtown, Killeigh","","Offaly","€121,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Green Street, Birr","","Offaly","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","12 Ard Rhiada, Geashill","","Offaly","€75,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/01/2011","12 Hillside, Birr","","Offaly","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2011","6 Ard Na Carraige, Edenderry","","Offaly","€195,594.71","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2011","35 Tegan Court, Screggan, Tullamore","","Offaly","€142,465.00","Yes","Second-Hand Dwelling house /Apartment",""
"24/01/2011","Erry, Clara","","Offaly","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2011","13 RATHCARN MONEYGALL, BIRR CO OFFALY","","Offaly","€165,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"28/01/2011","17 Oakfield, Tullamore","","Offaly","€191,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","Apartment No. 3, 72 JKL Street, Edenderry","","Offaly","€145,000.00","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/01/2011","The Clothes Line, Patrick Street, Tullamore","","Offaly","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","Apt 1, Carraig Ean, Edenderry","","Offaly","€90,462.55","No","New Dwelling house /Apartment","less than 38 sq metres"
"02/02/2011","Five Roads, Banagher","","Offaly","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2011","103 Ballin Ri, Tullamore","","Offaly","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2011","Pollough, Tullamore","","Offaly","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2011","14 Chancery Park, Tullamore","","Offaly","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2011","2 parkrise, Birr","","Offaly","€147,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2011","11 Ard Glas, Ferbane","","Offaly","€149,950.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2011","Ballincur, Rahan","","Offaly","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","Ballyshane, Cloghan","","Offaly","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","Apt. No. 12 Park Court, Tara Street, Tullamore","","Offaly","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","Mountpleasant, Blueball, Tullamore","","Offaly","€265,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"18/02/2011","O' Moore Street, Tullamore","","Offaly","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2011","5 Millbrook Grove, Killeigh","","Offaly","€340,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"28/02/2011","18 Macregol Pairc, Birr","","Offaly","€108,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2011","24 Lynally Grove, Mucklagh","","Offaly","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2011","Whiteford, Crickle  Birr","","Offaly","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/03/2011","127 St. Patrick's Terrace, Clara, Co. Offaly","","Offaly","€21,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2011","186 Sycamore Crescent, St Mary's Road, Edenderry","","Offaly","€101,321.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2011","Castleview House, Garrycastle, Banagher","","Offaly","€240,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"04/03/2011","Killane, edenderry","","Offaly","€325,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/03/2011","Moorpark, Seffin, Birr","","Offaly","€85,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/03/2011","Boher, Ballycumber","","Offaly","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/03/2011","14 Cappagh Grove, Ballingar","","Offaly","€119,950.00","No","Second-Hand Dwelling house /Apartment",""
"14/03/2011","'Slieve View', Clonaghadoo, Geashill","","Offaly","€177,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/03/2011","Apartment 15, The Granary, Tullamore","","Offaly","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2011","Bloomhill Cottage, Ballinahown, Athlone","","Offaly","€149,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2011","Castlebarnagh Little, Daingean, Offaly","","Offaly","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2011","3 Tyrrells Brook, Edenderry","","Offaly","€135,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"23/03/2011","1 Weavers Court, Edenderry","","Offaly","€143,609.47","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/03/2011","Spollenstown, Tullamore","","Offaly","€365,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/03/2011","22 Curragh Hill, Ballingar, Tullamore","","Offaly","€123,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2011","16 ARd Glas, Ferbane","","Offaly","€132,114.54","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","18 Hollypark Drive, Birr","","Offaly","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2011","Apt 13 Carraig Ean, Edenderry","","Offaly","€91,774.67","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","Apt 16 Carraig Ean, Edenderry","","Offaly","€91,774.67","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","Apt 31 Carraig Ean, Edenderry","","Offaly","€91,774.67","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","Apt 32 Carraig Ean, Edenderry","","Offaly","€91,774.67","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","Apt 34 Carraig Ean, Edenderry","","Offaly","€91,774.67","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","Apt 35 Carraig Ean, Edenderry","","Offaly","€91,774.67","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","Apt 37 Carraig Ean, Edenderry","","Offaly","€91,774.67","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2011","Baleek House, Durrow, Tullamore","","Offaly","€375,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/03/2011","445 Clonmullen, Edenderry","","Offaly","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/03/2011","61, The Green, Clara","","Offaly","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/04/2011","Coolcor, Rhode","","Offaly","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/04/2011","Lands at Barnan, County Offaly","","Offaly","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/04/2011","18 Chancery Park Way, Cloncollig, Tullamore","","Offaly","€132,500.00","No","Second-Hand Dwelling house /Apartment",""
"08/04/2011","No. 21 Cappaneale, Birr","","Offaly","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/04/2011","38 Birr Street, Kilcormac","","Offaly","€56,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2011","Doon, Ballinahowen, Offaly","","Offaly","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2011","Mountlucas, Tullamore","","Offaly","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/04/2011","Athlone Road, Ferbane, Co. Offaly","","Offaly","€182,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/04/2011","Hillview, Kilcurley, Tubber","","Offaly","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/04/2011","Barnan, Rhode, Co. Offaly","","Offaly","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2011","15 The Park, Killane View, Edenderry","","Offaly","€106,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2011","25 Newbridge Street, Birr","","Offaly","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/04/2011","32 COLLIERS BROOK, CLONMINCH ROAD, TULLAMORE","","Offaly","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/04/2011","14 Island Lodge, Walsh Island, Geashill","","Offaly","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/04/2011","4 Parkers Hill, Walsh Island, Tullamore","","Offaly","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/04/2011","APARTMENT 14, MAIN ST BLOCK 4, TULLAMORE","","Offaly","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/05/2011","28 Colliers Brook, Spollanstown, Tullamore","","Offaly","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/05/2011","15 St Mary's Terrace, Daingean","","Offaly","€35,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/05/2011","65 Pearse Park, Tullamore","","Offaly","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/05/2011","36 Norbury Woods Avenue, Norbury Woods, Tullamore","","Offaly","€118,942.73","No","New Dwelling house /Apartment","less than 38 sq metres"
"13/05/2011","Clonmore, Ballinagar, Tullamore","","Offaly","€251,695.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2011","7 canal view, daingean","","Offaly","€52,500.00","No","Second-Hand Dwelling house /Apartment",""
