"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"06/01/2010","Ardmelode, Miltown","","Kerry","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2010","Curragraigue, Blennerville, Tralee","","Kerry","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2010","Curragraigue, Blennerville, Tralee","","Kerry","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","162 Ballyspillane, Killarney","","Kerry","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","1A Manor Grove, Manor Village, Tralee","","Kerry","€134,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","Leith West, Listowel Road, Tralee","","Kerry","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","Curraigraigue, Ballydavid, Tralee","","Kerry","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","No 1 Quarry Lodges, Quarry Cross, Gneeveguilla Rathmore","","Kerry","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","10 Clogher Faili, Carrigeendaniel, Caherslee  Tralee","","Kerry","€360,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","15 The Crescent  Greenfields, Firies, Killarney","","Kerry","€169,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2010","31 Cluain Ard, Ballyvelly, Tralee","","Kerry","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","Knockananlig, Castleisland","","Kerry","€80,000.00","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2010","No. 28 Kings Park, Muckross Road, Killarney","","Kerry","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2010","18 Carrig Eanna, Spunkane, Waterville","","Kerry","€260,800.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","4 Killelane, Dingle, Co Kerry","","Kerry","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","Feorus West, Kenmare","","Kerry","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2010","1 Baile an Toreen, Killorglin","","Kerry","€275,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/01/2010","DOON ROAD, BALLYBUNION","","Kerry","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2010","Kilquane, Headford","","Kerry","€230,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"26/01/2010","Main Street, Kilgarvan","","Kerry","€305,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2010","No. 5 Old Forge road, Kilmoyley, Ardfert","","Kerry","€182,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2010","Coum Gath, Dingle","","Kerry","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2010","94  Lee Drive, Ballinorig, Tralee","","Kerry","€158,590.23","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/01/2010","Ladies Beach, Doon West, Ballybunnion","","Kerry","€285,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","72 Ard na Sidhe, Mounthawk, Tralee","","Kerry","€130,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"29/01/2010","Banna West, Ardfert, Tralee","","Kerry","€107,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","Collarus, Killarney","","Kerry","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2010","5 Top Strt, Caherciveen","","Kerry","€189,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","Keelnaback, Glenbeigh","","Kerry","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","The Kerries, Tralee, Co Kerry","","Kerry","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","6 Cuil an Bharraigh, Cockhill, KIlcummin","","Kerry","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","Rineys Bar, South Square, Sneem","","Kerry","€100,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"04/02/2010","Creamery Road, Derra, Brosna","","Kerry","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
