"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2010","4 Hawthorn Court, Collooney","","Sligo","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2010","25 Markievicz Heights, Sligo","","Sligo","€227,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","28  Temple Manor, Balllinacarrow, Co. Sligo","","Sligo","€200,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"08/01/2010","Rathquarter, Sligo","","Sligo","€12,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"12/01/2010","Kevinsfort Park, Strandhill Road, Sligo","","Sligo","€300,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"12/01/2010","No. 11, Cartron Estate, Sligo","","Sligo","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","2  Cois na Dun, Carrownanty, Ballymote","","Sligo","€128,640.97","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","3 cluainin na mbo, enniscrone","","Sligo","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","No. 42 The Chestnut, Woodstream, Coolaney","","Sligo","€125,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2010","10 The Downs, Ballymote, County Sligo","","Sligo","€158,589.86","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2010","22 St Annes Terrace, Sligo","","Sligo","€122,460.73","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","62 The Hawthorns, Carraroe","","Sligo","€230,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2010","11 Old Bundoran Road, Sligo","","Sligo","€116,955.40","No","Second-Hand Dwelling house /Apartment",""
"26/01/2010","LARGAN, COOLANEY","","Sligo","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2010","Lisruntagh, Cloonamahon","","Sligo","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","14 Earls Court, Ballymote, County Sligo","","Sligo","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","14 EARLS COURT, STONEPARK, BALLYMOTE","","Sligo","€177,500.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"08/02/2010","33 Ard Cairn, Cairns Hill, Sligo","","Sligo","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","The Waterfront, Upper Rosses Point, Rosses Point  Sligo","","Sligo","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","2 Old Market Street, Sligo","","Sligo","€120,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/02/2010","48 Avondale, Sligo","","Sligo","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","4 Dominic Street, Sligo","","Sligo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","No. 70 The Ash, Woodstream, Coolaney","","Sligo","€180,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/02/2010","51 the meadows, enniscrone","","Sligo","€213,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"18/02/2010","Lower Rosses, Rosses Point","","Sligo","€275,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"19/02/2010","39 The Meadows, Enniscrone","","Sligo","€162,995.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/02/2010","ST. GERARD'S, STRANDHILL ROAD, SLIGO","","Sligo","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2010","Lislahelly, Drumcliffe","","Sligo","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2010","77 The Hawthorns, Carraroe, Sligo","","Sligo","€207,048.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2010","Clonulty, Ballydangan, Athlone","","Sligo","€90,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"26/02/2010","41 Ard-Na-Veigh, Maugheraboy, Sligo","","Sligo","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2010","Rhue, Tubbercurry","","Sligo","€190,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"02/03/2010","knockadoo, Coolaney","","Sligo","€134,327.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2010","Tievboy, Ballymote","","Sligo","€257,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","Ballyara, Tubbercurry","","Sligo","€25,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/03/2010","36 Stella Maris, Ballisodare","","Sligo","€114,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","31 Temple Manor, Ballinacarrow","","Sligo","€1,048,457.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"15/03/2010","Ougham, Tubbercurry","","Sligo","€60,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"16/03/2010","Kyle's House, Rathlee","","Sligo","€405,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/03/2010","Ardogelly, Templeboy","","Sligo","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/03/2010","34 Knocknaganny Park, Sligo.","","Sligo","€87,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"22/03/2010","15 Flowerhill, Bunninadden, Ballymote","","Sligo","€149,779.73","No","New Dwelling house /Apartment","less than 38 sq metres"
"22/03/2010","4 MCLYNN TERRACE, PEARSE ROAD, SLIGO","","Sligo","€142,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2010","43 the Chesnut, Woodstream, Coolaney","","Sligo","€125,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"22/03/2010","48 Courthouse Drive, Grange","","Sligo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2010","Cois Na Sidhe, Ballyweelin, Rosses Point","","Sligo","€835,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/03/2010","Carrowgun, Enniscrone","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/03/2010","Tourlestrane, Sligo","","Sligo","€70,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/03/2010","7 Laurel Lodge Ardfinn, Strandhill Road, Sligo","","Sligo","€149,779.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/03/2010","Holy Well Road, Sligo","","Sligo","€151,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/03/2010","'Lawndale', Cornageeha, Sligo","","Sligo","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/03/2010","Lirios, Streedagh Road, Grange","","Sligo","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2010","6 The Inlet, Castlecove, Enniscrone","","Sligo","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","48 Crozon Park, Sligo","","Sligo","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","No. 3 Brookgrove, Farmhill, off Strandhill Road","","Sligo","€229,074.88","No","New Dwelling house /Apartment","greater than 125 sq metres"
"01/04/2010","No. 5 Sea Crest, Top Road, Strandhill","","Sligo","€197,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/04/2010","68 The Ash, Woodstream, Coolaney","","Sligo","€158,590.30","No","New Dwelling house /Apartment","greater than 125 sq metres"
"09/04/2010","Carnaree, Ballymote","","Sligo","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/04/2010","Carricknagat, Ballisodare","","Sligo","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2010","Carnaree, Ballymote","","Sligo","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2010","118 Rusheen Ard, Caltragh","","Sligo","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2010","20 Fairways, Tubbercurry","","Sligo","€66,079.30","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/04/2010","21 Seaview Drive, Cartron, Sligo","","Sligo","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2010","27 Fairways, Tubbercurry","","Sligo","€66,079.30","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/04/2010","59 The Hawthorn, 'Woodstream', Carrownacleigha  Coolaney","","Sligo","€102,511.02","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/04/2010","6 (otherwise 6A) Upper John Street, Sligo","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/04/2010","6 (otherwise 6A) Upper John Street, Sligo","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/04/2010","Rathscanlon, Charlestown Road, Tubbercurry","","Sligo","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/04/2010","12 Waterside Lane, Strandhill","","Sligo","€290,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/04/2010","FETHERNEEN, BALLINACARROW","","Sligo","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/04/2010","22 Cois Na Habhainn, Gurteen","","Sligo","€105,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/04/2010","95 Crozon Park, Sligo","","Sligo","€123,333.33","No","Second-Hand Dwelling house /Apartment",""
"19/04/2010","Kilmacshalgan, Dromore West","","Sligo","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2010","6 St. Anne's Terrace, Sligo","","Sligo","€103,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","21 Cois Na Habhainn, Gurteen","","Sligo","€100,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","56 White Strand, Aylesbury Park, Knappaghmore","","Sligo","€175,682.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"22/04/2010","64 The Hawthorn, Carrownacleigha, Coolaney","","Sligo","€101,360.56","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/04/2010","4 Larkhill Road, Sligo","","Sligo","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/04/2010","Carrowcarden, Enniscrone","","Sligo","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/04/2010","20 Cois Abhainn, Gurteen, County Sligo","","Sligo","€103,964.75","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2010","20 Cois Na hAbahainn, Gurteen","","Sligo","€103,964.75","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2010","Grattan St, Ballymote","","Sligo","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/04/2010","Dunneil, Dromore West","","Sligo","€150,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/04/2010","11 The Green, Ocean Links, Strandhill","","Sligo","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/04/2010","18 Carrowhubbock Holkiday Village, Enniscrone","","Sligo","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/04/2010","Carrowreagh Cooper, Tubbercurry","","Sligo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2010","Calry, Sligo","","Sligo","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2010","No. 7 The Greene, Ocean Links, Strandhill","","Sligo","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/05/2010","Larkhill Lodge, Larkhill Road, Sligo","","Sligo","€590,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/05/2010","Lugdoon, Templeboy","","Sligo","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/05/2010","No 1 Cluainin na mBo, Carrowhubbock South, Enniscrone","","Sligo","€166,500.00","No","Second-Hand Dwelling house /Apartment",""
"07/05/2010","St. Anne's, Killeenduff, Easkey","","Sligo","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/05/2010","12 Old Bundoran Road, Sligo","","Sligo","€135,500.00","No","Second-Hand Dwelling house /Apartment",""
"12/05/2010","1 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","12 The Fairways, Tubbercurry","","Sligo","€102,703.32","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","13 The Fairways, Tubbercurry","","Sligo","€102,703.32","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","14 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","15 The Fairways, Tubercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","16 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","2 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","3 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","4 The Fairways, Tubercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","5 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","6 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","7 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","8 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","9 The Fairways, Tubbercurry","","Sligo","€102,703.38","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2010","No 10 Ardfinn Grove, Ardfinn, Strandhill Road  Sligo","","Sligo","€220,264.31","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/05/2010","22 Old Fort Road, Kevinsfort","","Sligo","€460,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/05/2010","RATHROBIN, DUNALLY","","Sligo","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/05/2010","Ross, Riverstown","","Sligo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/05/2010","2 Harmony Hill, Sligo","","Sligo","€97,500.00","No","Second-Hand Dwelling house /Apartment",""
"14/05/2010","9 The Stirrups, Tonaphubble, Sligo","","Sligo","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/05/2010","25 Martin Savage Terrace, Sligo","","Sligo","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2010","18 Castlegove, Colloney","","Sligo","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2010","87 Cloondara, Ballisodare","","Sligo","€188,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2010","2 Elm Court, Lisadell Park, Carney","","Sligo","€132,158.58","No","New Dwelling house /Apartment","less than 38 sq metres"
"26/05/2010","Pier Road, Enniscrone","","Sligo","€70,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"27/05/2010","TULLYCUSHEEN, TUBBERCURRY","","Sligo","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/05/2010","118 Rathbraughan Park, Sligo","","Sligo","€15,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","Pier Road, Enniscrone","","Sligo","€150,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"03/06/2010","37 Cloondara, Ballisodare, Sligo","","Sligo","€172,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","Mount Edward, Ballinful, Co. Sligo","","Sligo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","Holly Cottage, Croagh, Dromore West","","Sligo","€82,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","RANNATRUFFAUN, GEEVAGH","","Sligo","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/06/2010","12  Meadowbank, Straduff, Geevagh","","Sligo","€160,667.40","No","New Dwelling house /Apartment","greater than 125 sq metres"
"11/06/2010","8 Ardfinn Crescent, Ardfinn, Strandhill Road","","Sligo","€234,513.27","No","New Dwelling house /Apartment","greater than 125 sq metres"
"14/06/2010","4  Cluainin na mBo, Enniscrone","","Sligo","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/06/2010","32 Ard Laighne, Coolaney","","Sligo","€210,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"18/06/2010","kilkillogue, mullaghmore","","Sligo","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/06/2010","Rosses Point, Co. Sligo","","Sligo","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/06/2010","Number 62, The Hawthorn, Woodstream  Coolaney","","Sligo","€101,321.58","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/06/2010","No. 10 Meadowbank, Straduff, Geevagh","","Sligo","€163,014.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/06/2010","4 Archer Cottages, Easkey","","Sligo","€110,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/06/2010","Urlar, Carney, Co. Sligo","","Sligo","€50,000.00","Yes","Second-Hand Dwelling house /Apartment",""
