"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2010","CARROWTRASNA, CARROWMORE LACKEN, BALLINA","","Mayo","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2010","No. 11 Blackrock Court, Quay Road, Ballina","","Mayo","€172,500.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2010","13  Slievemore Apartments, Dugort, Achill","","Mayo","€120,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2010","33, St. Patrick's Estate, Ballina","","Mayo","€127,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","Lawaus, Ballindine","","Mayo","€60,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"14/01/2010","Lurgan, Brickens, Claremorris","","Mayo","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","24 Riverwalk, Crossmolina","","Mayo","€70,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"21/01/2010","12 Castlegrove Mall, Csatlebar, Mayo","","Mayo","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","9 Old Racecourse, Knock Road, Ballyhaunis","","Mayo","€114,537.44","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/01/2010","Carramore, Killasser, Swinford","","Mayo","€58,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","Glen Erin, Shanaghy, Ballina","","Mayo","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","Upper Market Street, Killala","","Mayo","€35,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2010","1 Carrowberry, Carrowcanada  Swinford","","Mayo","€230,837.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2010","Murrisk, Westport","","Mayo","€157,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"29/01/2010","DERRY NA CONG, BALLYHAUNIS","","Mayo","€197,665.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","43 Glen Carra, Knock, County Mayo","","Mayo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","Carnaglough, Bonniconlon, Ballina","","Mayo","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","2 HARBOUR VILLAGE, WESTPORT","","Mayo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","Clooneen, Rosbeg, Westport","","Mayo","€427,983.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/02/2010","Trenfoughnane, Bohola","","Mayo","€92,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","APARTMENT 13  BLOCK A, SILVERBRIDGE COURT, KNOCK ROAD  CLAREMORRIS","","Mayo","€96,916.30","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/02/2010","Kilboyne, Ballinrobe Road, Castlebar","","Mayo","€174,273.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/02/2010","Monard, Mayo Abbey, Claremorris","","Mayo","€203,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","Low Valley, Crossmolina","","Mayo","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/02/2010","Greeve, Breaffy, Castlebar","","Mayo","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/02/2010","Kilbrogan, Tooreen, Ballyhaunis","","Mayo","€112,500.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2010","44 Meadow Park, Castlebar","","Mayo","€172,500.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2010","Lecanvy, Westport","","Mayo","€124,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"16/02/2010","Sraheens, Kilmovee","","Mayo","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2010","Bridge Inn, Balla","","Mayo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2010","Carrowcur, Ballycastle","","Mayo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2010","4 Aisling Drive, Ballyhaunis","","Mayo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","27 Libadore, Bohernasup, Ballina","","Mayo","€186,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","3 Cornaroya Manor, Ballinrobe","","Mayo","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","31 Rossmore, Newport","","Mayo","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2010","61 Tur Uisce, Leicin Village, Turlough  Castlebar","","Mayo","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2010","Carrabaun, Westport","","Mayo","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2010","cuing more, pontoon, .","","Mayo","€472,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2010","3 Marion Crescent, Ballina","","Mayo","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2010","Ballina Road, Swinford, Co. Mayo.","","Mayo","€155,352.78","No","Second-Hand Dwelling house /Apartment",""
"25/02/2010","Ballinrobe Road, Westport","","Mayo","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2010","Cloona, Westport","","Mayo","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","2 Old Head Wood, Old Head, Louisburgh","","Mayo","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","5 ceol na mara, bunowen, louisburgh","","Mayo","€167,400.88","No","New Dwelling house /Apartment","greater than 125 sq metres"
"26/02/2010","Crossbeg, Tooreen, Ballyhaunis","","Mayo","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","The Fairgreen, Westport","","Mayo","€157,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","Brestagh, Carrowmore Lacken, Ballina","","Mayo","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","25  Riverside Grove, Quay Road, Ballina","","Mayo","€148,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","40 Castlegrove, Castlebar","","Mayo","€128,500.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","PAWN OFFICE LANE, PEARSE STREET, BALLINA","","Mayo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","The Fairgreen, Westport","","Mayo","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","22 Old Racecourse, Knock Road, Ballyhaunis","","Mayo","€132,158.58","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/03/2010","Dwellinghouse at Mullachroe, Belmullet","","Mayo","€144,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/03/2010","25 Grattan Crescent, Grattan Park, Claremorris","","Mayo","€159,691.62","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/03/2010","knocknageeha, mulranny road, newport","","Mayo","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/03/2010","Carrowkeeran, Murrisk","","Mayo","€420,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/03/2010","Apt 12, Silverbridge Court, Claremorris","","Mayo","€101,321.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2010","Gullies Hut, Pontoon Road, Foxford","","Mayo","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/03/2010","No.5 Fernhill Grove, Knockranny, Westport","","Mayo","€348,017.61","No","New Dwelling house /Apartment","greater than 125 sq metres"
"23/03/2010","Cahir, Louisburgh","","Mayo","€250,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/03/2010","22 Mulranny Holiday Village, Mulranny","","Mayo","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2010","BAllymacsheeran, Binghamstown, Ballina","","Mayo","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2010","Cogaula, Clogher, Claremorris","","Mayo","€370,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2010","No. 3  Snugboro, Castlebar","","Mayo","€424,494.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"26/03/2010","43 Foxfield, Castlebar","","Mayo","€187,500.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2010","Ballymachugh, Ballycastle","","Mayo","€96,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2010","Carrowkeeran, Murrisk, Westport","","Mayo","€287,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2010","Cloonterrif, Knock, Claremorris","","Mayo","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2010","Kilmore, Gallen","","Mayo","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2010","MOYGROVE, FOXFORD, CO. MAYO","","Mayo","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/03/2010","22 THE KILN, WESTPORT","","Mayo","€110,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"29/03/2010","35 THE ELMS, JOHNS ROW, WESTPORT","","Mayo","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/03/2010","99 Knockaphunta Park, Westport Rd., Castlebar","","Mayo","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/03/2010","Carheens, Cross","","Mayo","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2010","1 Rathcluain Village, Kiltimagh","","Mayo","€132,158.58","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2010","Thomastown, Hollymount","","Mayo","€162,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/03/2010","Srahatloe, Leenane","","Mayo","€100,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"02/04/2010","19  Rathglass, Rehins Fort, Ballina","","Mayo","€172,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/04/2010","42 Glencarra Village, Kiltimagh Road, Knock","","Mayo","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/04/2010","67 Elm Park, Claremorris","","Mayo","€160,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/04/2010","Apt 15 Block A, Silverbridge Court, Claremorris","","Mayo","€120,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
