"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2010","66 Rory O'Connor Place, Arklow","","Wicklow","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2010","The Lamb Manor, Manor Kilbride, Blessington","","Wicklow","€351,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2010","Unit 406 Bridgewater Quay, Bridgewater Centre, Arklow","","Wicklow","€198,237.87","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2010","73 Woodlands Park, Lamberton, Arklow","","Wicklow","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2010","8 DDereen Drive, Wicklow Town, Co Wicklow","","Wicklow","€335,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2010","The Lambe, Manor Kilbride","","Wicklow","€470,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","15 Holywell Way, Sea Road, kilcoole","","Wicklow","€332,533.03","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","27 Malton Park, Coolattin Road, Carnew","","Wicklow","€130,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","32 Connolly Street, Arklow","","Wicklow","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","46 The Rise, Meadowvale, Arklow","","Wicklow","€281,479.80","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","Number 8, Florence Road, Bray","","Wicklow","€36,250.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","Number 8, Florence Road, Bray","","Wicklow","€16,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","38 Glenview Park, Kilpedder","","Wicklow","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","62 Wilton Manor, Rathnew, Co Wicklow","","Wicklow","€310,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2010","17  Avalon, Arklow","","Wicklow","€242,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","37 Holywell Crescent, Sea Road, Kilcoole","","Wicklow","€200,000.00","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2010","Apartment 21  Waltrim Grove, Killarney Road, Bray","","Wicklow","€280,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2010","Duncairn House, Greystones","","Wicklow","€1,395,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2010","23 Rocky Valley Crescent, Kilmacaonogue, Co. Wicklow","","Wicklow","€748,898.67","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/01/2010","27 Derrybawn, Aughrim, Co. Wicklow","","Wicklow","€246,695.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/01/2010","Apt 29 Waltrim Grove, Killarney Road, Bray","","Wicklow","€198,237.88","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/01/2010","106 Redford Park, Greystones","","Wicklow","€370,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","33 Djouce Meadow, Roundwood","","Wicklow","€198,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/01/2010","54 Sans Souci Wood, Vevay Road, Bray","","Wicklow","€500,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","55 Cork Abbey, Dublin Road, Bray","","Wicklow","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","7 Wyvern, Bray","","Wicklow","€828,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/01/2010","33 A Clover Hill, Kilbride Lane, Bray","","Wicklow","€264,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2010","5 Troopersfield, Blessington","","Wicklow","€270,000.00","No","Second-Hand Dwelling house /Apartment",""
