"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"06/01/2011","1 Cillna Cailli, Courtyard 4  Clarina Village, Clarina","","Limerick","€290,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2011","10 Glen Coille, Dromcollogher","","Limerick","€120,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2011","Hillview, Crossagalla, Old Cork Road","","Limerick","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2011","1 Abbeycourt, Fr. Russell Road","","Limerick","€243,500.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2011","caher road, mungret","","Limerick","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2011","75 Cul Crannagh, Dooradoyle, Limerick","","Limerick","€380,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","MULCAIR DRIVE, ANNACOTTY","","Limerick","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","4 KEATING STREET, PENNYWELL, LIMERICK","","Limerick","€84,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","18 CILLNA CAILLI, COURTYARD 4  CLARINA VILLAGE, CLARINA","","Limerick","€241,040.80","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","1 GREENVIEW DRIVE, DOORADOYLE, LIMERICK","","Limerick","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","15  The Orchard, Huntsfield, Dooradoyle","","Limerick","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","43 Windsor Court, Castletroy View, Limerick","","Limerick","€72,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"14/01/2011","Ballyneale, Ballingarry","","Limerick","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","Mountshannon Road, Annacotty, County Limerick","","Limerick","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","Kilbreedy, Kilmallock","","Limerick","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Ballybricken, Grange","","Limerick","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Daingean, 68 Merval Drive, Clareview","","Limerick","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","35 GLENSIDE, ANNACOTTY","","Limerick","€252,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","79 Blackthorn Drive, Caherdavin","","Limerick","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","87 Mayorstone Gardens, Limerick","","Limerick","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
