"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2012","Kilwarden House, Kilwarden, Kinnegad","","Meath","€440,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","Property at Balrath Road, Kells","","Meath","€108,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","3 Racehill Hall, Ashbourne","","Meath","€251,715.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/01/2012","44 Avondale, Trim","","Meath","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","Corboggy, Moynalty, Kells","","Meath","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","25 The Steeples, Navan","","Meath","€63,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","10 St. Brigid's Terrace, Kells","","Meath","€44,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","123 Tubberclaire Meadows, Athlulmney, Navan","","Meath","€105,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"16/01/2012","22 Knightswood, Drogheda","","Meath","€124,850.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"16/01/2012","24 Newrath View, Kells","","Meath","€109,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","PUBBLESTOWN, KILDALKEY","","Meath","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","11 Lakeview, Mayfield, Claremorris","","Meath","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","9 Knighsbrook Court, Trim","","Meath","€365,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","17  GREENFIELD GROVE, ASHBOURNE","","Meath","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","8 GLEN ABHAINN COURT COURT, ENFIELD","","Meath","€175,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2012","93 JAMESTOWN PARK, RATOATH","","Meath","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Barleyhill, Kingscourt","","Meath","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Cuil Beg, Ballymacoll, Dunboyne","","Meath","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
