"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2010","Aughmagree, Kilteevan","","Roscommon","€215,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/01/2010","Cloonlaughnan, Mount Talbot","","Roscommon","€145,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2010","Carrowntarrir, Dysart, Roscommon","","Roscommon","€161,500.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2010","Scrine, Athleauge, Co. Roscommon","","Roscommon","€195,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"08/01/2010","NEWTOWN, ROSCOMMON","","Roscommon","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","Cloonaugh, Carrowbehy, Castlerea","","Roscommon","€32,500.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","Cloonshannagh, Rooskey","","Roscommon","€78,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","Liberty, Ballydangan, Athlone","","Roscommon","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","The Grove, Kilteevan, Roscommon","","Roscommon","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","Srabra, Lough Allen, Boyle","","Roscommon","€5,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"15/01/2010","Carrownamaddy, Elphin, Roscommon","","Roscommon","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","Ballypheason, Galway Road, Roscommon","","Roscommon","€246,696.03","No","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2010","10 Woodberry Court, Golf Links Road, Roscommon","","Roscommon","€140,969.15","No","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2010","14 Woodberry Court, Golf Links Road, Roscommon","","Roscommon","€140,969.15","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/01/2010","41 Shannon Quay, Rooskey","","Roscommon","€74,890.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/01/2010","Killinordan Beg, Scramogue","","Roscommon","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","Convent Road, Roscommon","","Roscommon","€121,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","13 Port Alainn, Knockvicar","","Roscommon","€229,669.60","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/02/2010","LISSERGOOLE, TIBOHINE","","Roscommon","€160,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/02/2010","No 2 Lindenwood, Cootehall, Boyle","","Roscommon","€203,832.59","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/02/2010","Cleen, Knockvicar, Boyle","","Roscommon","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","Clooniff, Ballydangan, Athlone","","Roscommon","€18,750.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","Clooniff, Ballydangan, Athlone","","Roscommon","€18,750.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/02/2010","Clooniff, Ballydangan, Athlone","","Roscommon","€18,750.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/02/2010","Clooniff, Ballydangan, Athlone","","Roscommon","€18,750.00","Yes","Second-Hand Dwelling house /Apartment",""
"10/02/2010","Grange, Tulsk","","Roscommon","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/02/2010","32 Greenhills, Knockcroghery, Co. Roscommon","","Roscommon","€180,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/02/2010","6 Essex Grove, Roscommon","","Roscommon","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/02/2010","4  Warren Way, Boyle","","Roscommon","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2010","17 Forest Mill Crescent, Bealnamulla, Athlone","","Roscommon","€230,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"16/02/2010","Scaradun, Knockcroghery","","Roscommon","€211,060.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"18/02/2010","Mullaghmacormick, Rooskey","","Roscommon","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/02/2010","12 Esker Grove, Cootehall, Boyle","","Roscommon","€187,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"23/02/2010","24 The Fairways, Golf Links Road, Roscommon","","Roscommon","€275,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"23/02/2010","belrea, drum, athlone","","Roscommon","€352,422.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"24/02/2010","Carrick, Kiltoom, Athlone","","Roscommon","€235,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/02/2010","No. 4 Hillview, Ballinlough","","Roscommon","€90,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/02/2010","The Presbytery, Croghan","","Roscommon","€132,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","Cloonlumney, Ballaghaderreen","","Roscommon","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","No. 7 Hillview, Ballinlough","","Roscommon","€110,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/02/2010","St Patrick Street, Castlerea, Co. Roscommon","","Roscommon","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/02/2010","St. Mary's Terrace, Chapel Lane, Ballaghaderreen","","Roscommon","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","27 Fairlands, Roscommon Road, Athlone","","Roscommon","€177,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2010","Farragher, Four Mile House, Roscommon","","Roscommon","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","Hill View Cottage, Barrinagh, Granlahan","","Roscommon","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","Milltown, Castleplunkett, Castlerea","","Roscommon","€76,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","No. 20 Forest Park Manor, Carrick Road, Boyle","","Roscommon","€182,697.15","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/03/2010","16 Fortlands, Sligo Road, Ballaghadereen","","Roscommon","€144,628.10","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/03/2010","23 Ballytoo Manor, Tarmonbarry","","Roscommon","€167,500.00","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","11 Quay West, Cootehall, Boyle","","Roscommon","€194,427.31","No","New Dwelling house /Apartment","greater than 125 sq metres"
"11/03/2010","28 Fortlands, Sligo Road, Ballaghaderreen","","Roscommon","€150,695.00","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"12/03/2010","23 Cushla Grove, Monksland, Athlone","","Roscommon","€178,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2010","7 Wallace Court, Ballinlough","","Roscommon","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
