"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","24 Delacy Park, Shannon","","Clare","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","56 Cahercalla Estate, kilrush Road, Ennis","","Clare","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","75 Dromard, Lahinch Road, Ennis","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","25 inis chlair, kildysart road, Ennis","","Clare","€48,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","4 The Paddocks, Westbury  Corbally, Limerick","","Clare","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","15 Cluain Gearrain, Quinville South, Quin","","Clare","€243,502.20","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2012","2 dalcassian drive, Ennis","","Clare","€42,700.00","Yes","Second-Hand Dwelling house /Apartment",""
"10/01/2012","36 Cronan Park, Shannon, Co. Clare","","Clare","€67,500.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","39 Aidan Park, Shannon","","Clare","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","Ardcarney, Ruan, Ennis","","Clare","€24,750.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","12 Canal Bank, Killaloe","","Clare","€209,500.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2012","Mullagh Village, Ennis","","Clare","€25,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Frances Street, Kilrush","","Clare","€133,333.33","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","16 Ashview Drive, Sixmilebridge","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","D6 Spanish Cove, Kilkee","","Clare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Carrownacalla, Kilrush","","Clare","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Monmore, Kilrush","","Clare","€66,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","613 Crossroads, Killaloe, Co Clare","","Clare","€106,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","9 springfield orchard, victoria terrace, ennis","","Clare","€63,500.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","6 Radharc na Locha, Ballyalla, Ennis","","Clare","€352,500.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","Manusmore, Clarecastle","","Clare","€188,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Cloonoughter, Larkins Cross, Clonlara","","Clare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Donogrougue, killimer, Kilrush","","Clare","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Furoor, Killmaley, Ci Clare","","Clare","€176,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/01/2012","41 KEELGROVE, ARDNACRUSHA","","Clare","€237,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/01/2012","Feighroe, Connolly","","Clare","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/01/2012","51 Liosanama, Sixmilebridge","","Clare","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2012","15E Harbour Village, Killaloe","","Clare","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2012","41 Corrovorrin Drive, Ennis","","Clare","€117,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2012","8 gort an clochar, kilkee","","Clare","€123,349.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2012","29 oak park, ennis","","Clare","€160,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"03/02/2012","2 CORRIB DRIVE, SHANNON","","Clare","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2012","33 the paddocks, westbury, corbally","","Clare","€134,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2012","Knockanean, Ennis","","Clare","€396,475.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"06/02/2012","104 Clonard, Westbury, Corbally","","Clare","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","66 St Michaels Villas, Ennis","","Clare","€87,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/02/2012","Killoury, Tubber","","Clare","€157,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2012","5 Bramble Lane, Limerick Road, Ennis","","Clare","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2012","9 The Park, Quin","","Clare","€162,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2012","11 Purcell Park, Shannon","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/02/2012","Fahanlunaghta, Inagh","","Clare","€72,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2012","24 Ashfield Park, Ennis","","Clare","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2012","10 Ivy Hill, Gort Road, Ennis","","Clare","€128,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2012","19 A Laghtagoona, Corofin","","Clare","€152,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/02/2012","30 Cluain Liag Ard, Ennis Road, Miltown Malbay","","Clare","€140,969.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/02/2012","Moyasta, Kilrush","","Clare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2012","4 CLUAIN OIR, CLONROADMORE, ENNIS","","Clare","€95,500.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2012","Ballyoughtra, Tulla","","Clare","€25,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2012","11  Loughash, Newmarket-on-Fergus","","Clare","€144,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2012","49 Clancy Park, Ennis","","Clare","€59,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2012","Rathbaun, Lisdoonvarna","","Clare","€22,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","5 Rosan, Bunraite, Hill Road  Bunratty","","Clare","€245,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2012","Feighquin, Quin","","Clare","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","Knockogonnell, Inagh","","Clare","€56,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","36 Aughateeroe, Gort Road, Ennis","","Clare","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","67  St. Michael's Villas, Ennis","","Clare","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","Rockfield, Ballybeg, Ennis","","Clare","€350,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2012","67 Laghtagoona, Corofin, Clare","","Clare","€111,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2012","Shandon, Knockaneen, Ennis","","Clare","€395,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/02/2012","2 manor view, quin","","Clare","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/02/2012","5 Gort An Clochair, Kilkee","","Clare","€123,349.20","No","New Dwelling house /Apartment","less than 38 sq metres"
"29/02/2012","6 Cluain Ard, Ennis","","Clare","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/02/2012","farrihy, kilkee","","Clare","€57,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2012","33 Tullyglass Crescent, Shannon","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2012","Ashler, Tulla","","Clare","€67,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2012","Newtown, Clonlara","","Clare","€93,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","42 The Hawthorns, Limerick Road, Ennis","","Clare","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","Ballytarsna, Kilshanny","","Clare","€103,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","Rehy, Kilbaha","","Clare","€64,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","Shanaway Road, Ennis","","Clare","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","The Rockies, Cloonolia South, Mountshannon","","Clare","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2012","Woodbine, Ballymorris, Cratloe","","Clare","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2012","23 Oaxwood, Sixmilebridge","","Clare","€144,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2012","Clounlaheen, Mullagh","","Clare","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/03/2012","5 Atlantean Cottages, Kilkee","","Clare","€122,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2012","41 Hazelwood, Ennis","","Clare","€117,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2012","The Square, Lisdoonvarna","","Clare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","11 annagh dun, inagh","","Clare","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","9 Silver Grove, Ballybeg, Ennis","","Clare","€297,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","4  Elm Drive, Kilrush","","Clare","€65,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"16/03/2012","43 Ballycasey Manor, Shannon, Co. Clare","","Clare","€201,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","Apartment Number 9, Mill House, Cornmarket Street  Ennis","","Clare","€54,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","2 Bogbere, Ennistymon","","Clare","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","21 Wellfield, Kilkee, Co. Clare","","Clare","€60,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"21/03/2012","59 Fergus Manor, Clonroad, Ennis","","Clare","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","Lisduff, Newmarket on Fergus, Co. Clare","","Clare","€189,325.00","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","SWAN LAKE, BALLYALLIA, ENNIS","","Clare","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","17 Cois Tra, Lahinch","","Clare","€273,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","32 Abbeyville, Limerick Road, Ennis","","Clare","€152,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","Folio 16345, Folio 21345","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","Kilcorney, Kilfenora","","Clare","€206,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","15 Hazelwood, Clonroad, Ennis","","Clare","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","Moycalla, Sixmilebridge","","Clare","€244,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2012","Ballynoate West, Kilrush","","Clare","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/03/2012","1 Westbourne, Watery Road, Ennis","","Clare","€115,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/03/2012","lislanaghan, kilkee","","Clare","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/03/2012","56 Moore Bay, Kilkee, Co Clare","","Clare","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/03/2012","7 Beech House, Drumgeely Hill, Shannon","","Clare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2012","3 clifton terrace, west end, kilkee","","Clare","€249,377.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2012","Ballintlea South, Cratloe","","Clare","€270,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2012","the cottage, clifton terrace, west end kilkee","","Clare","€56,071.00","No","Second-Hand Dwelling house /Apartment",""
"02/04/2012","29 Clondrina, Crusheen","","Clare","€152,500.00","No","Second-Hand Dwelling house /Apartment",""
"02/04/2012","7 Corrovorrin Crescent, Ennis","","Clare","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/04/2012","25 The Hazels, Oakleigh Wood, Tulla Road  Ennis","","Clare","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/04/2012","45 Ros Na Ri, Shanaway Road, Ennis","","Clare","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/04/2012","5 MOUNT SHANNON COTTAGES, MOUNT SHANNON","","Clare","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/04/2012","Ardlea Road, Ennis","","Clare","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/04/2012","Cloghauninchy, Quilty","","Clare","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/04/2012","Finford House, Bunnahow, Tubber","","Clare","€340,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/04/2012","10C Spanish Cove, Kilkee","","Clare","€77,500.00","No","Second-Hand Dwelling house /Apartment",""
"04/04/2012","Kilmoon, Lisdoonvarna","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/04/2012","Quilty East, Annagh Road, Quilty","","Clare","€218,500.00","No","Second-Hand Dwelling house /Apartment",""
"05/04/2012","6 MOUNTSHANNON COURT, MOUNTSHANNON, CLARE","","Clare","€125,550.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2012","9 Victoria Crescent, Kilkee","","Clare","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/04/2012","4 Cappa Drive, Cappa, Kilrush","","Clare","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/04/2012","Apartment 16The Dell, Ennistymon Road, Lahinch","","Clare","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/04/2012","No. E7, Seapark, Lahinch","","Clare","€38,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/04/2012","25c Moore Bay, Kilkee","","Clare","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/04/2012","KINNIELTY, LISCANNOR","","Clare","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/04/2012","Dereen, Mullagh","","Clare","€55,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"19/04/2012","Rockforest, Tubber","","Clare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2012","15 Drumbiggle Drive, Ennis","","Clare","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2012","4 Cois Clocha, Lisdoonvarna","","Clare","€100,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2012","50 Aidan Park, Shannon, Co. Clare","","Clare","€89,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2012","6 Derg View, Scariff","","Clare","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/04/2012","89 College Green, Ennis","","Clare","€102,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/04/2012","4 Victoria Court, Lahinch Road, Ennis","","Clare","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/04/2012","5 Craglands, Tiermaclane, Kildysart Road","","Clare","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/04/2012","Fort Road, Kilrush","","Clare","€222,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/04/2012","No.3 Dolmen Village, Ballyvaughan, County Clare","","Clare","€258,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/04/2012","4 Killavoher, Meelick","","Clare","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/04/2012","35 Silvergrove, Ballybeg, Ennis","","Clare","€302,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/04/2012","11 Cluain Donn, Ballycasey, Shannon","","Clare","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2012","46 Kincora Park, Ennis","","Clare","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2012","RINEMACADERRIG, CARRIGAHOLT","","Clare","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/04/2012","The Round Grove, Cappantymore, Meelick","","Clare","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/05/2012","4 dun na mara, doonbeg","","Clare","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/05/2012","13 Annagh Dun, Inagh","","Clare","€91,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/05/2012","No 6 Churchfield, Doonbeg","","Clare","€113,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/05/2012","12 Glenina, Gort Road, Ennis","","Clare","€142,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/05/2012","Attyterrilla, Ruan, Co. Clare","","Clare","€252,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","12 Thornbrook, Athlunkard","","Clare","€217,500.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","41 Dromard, Lahinch Road, Ennis","","Clare","€152,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","4B(14) Moore Bay Holiday Village, Kilkee","","Clare","€63,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","Dereen, Liscannor","","Clare","€96,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","Liscullane, Corofin","","Clare","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","Slieveloughaun, Connolly","","Clare","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","Spanish Point, Miltown Malbay","","Clare","€137,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/05/2012","42 Knockraderry, Liscannor","","Clare","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/05/2012","14c moore bay, carrigaholt road, kilkee","","Clare","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/05/2012","Ballycroum, Caher, Feakle","","Clare","€32,350.00","Yes","Second-Hand Dwelling house /Apartment",""
"11/05/2012","1 CRATLOE WOODS, CRATLOE, COUNTY CLARE","","Clare","€620,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/05/2012","64 Moore Bay, Kilkee","","Clare","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/05/2012","Apartment 1 Ground Floor, Block A Millstream Court","","Clare","€57,500.00","No","Second-Hand Dwelling house /Apartment",""
"11/05/2012","Apartment 2 Ground Floor, Block A Millstream Court","","Clare","€57,500.00","No","Second-Hand Dwelling house /Apartment",""
"14/05/2012","Rossmanagher Road, Sixmilebridge","","Clare","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/05/2012","19 Dun na Ri, Limerick Road, Ennis","","Clare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/05/2012","Cappa South, Sixmilebridge","","Clare","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/05/2012","10 Garden View, Greggaun na  Hilla, Clarecastle","","Clare","€108,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/05/2012","Liscrona House, Doonaha, Kilkee","","Clare","€475,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/05/2012","10 Atlantean Cottages, Kilkee","","Clare","€118,500.00","No","Second-Hand Dwelling house /Apartment",""
"17/05/2012","8 Annagh Dun, Inagh","","Clare","€81,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","29 John Paul Avenue, Ennis","","Clare","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/05/2012","51 Moinin, Kilkee","","Clare","€157,599.11","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/05/2012","5 Georges Head, Kilkee","","Clare","€325,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","Cree, Kilrush","","Clare","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","SUMMERHILL, CLONLARA","","Clare","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","11 Laghtagoona, Corofin","","Clare","€75,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"22/05/2012","Bunavory, Tulla, clare","","Clare","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","27 Corrib Drive, Shannon","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","Dunnagarogue, Killimer","","Clare","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","LANNA, LISSYCASEY","","Clare","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","Drimeen East, Ennis","","Clare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","16 Ballycasey Park, Shannon","","Clare","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
