"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2011","1 Lenaboy Gardens, Salthill","","Galway","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2011","15 Frenchville, Grattan Road, Galway","","Galway","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2011","GLEBE, OUGHTERARD","","Galway","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2011","Stripe, Corofin, Tuam","","Galway","€280,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"07/01/2011","Ballina, Ballyglunin, Tuam","","Galway","€24,042.89","Yes","Second-Hand Dwelling house /Apartment",""
"07/01/2011","Carrowgorm, Killererin, Tuam","","Galway","€130,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"10/01/2011","1 Garbally Demesne, Cleaghmore, Ballinasloe","","Galway","€133,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2011","160 Bohermore, Galway","","Galway","€92,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","Carrowreagh, Clashnaganny, Kiltullagh  Athenry","","Galway","€173,500.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"11/01/2011","No.1 Bramley, Maree Road, Oranmore","","Galway","€585,903.08","No","New Dwelling house /Apartment","greater than 125 sq metres"
"12/01/2011","8 NEW ROAD, Galway","","Galway","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","Kingston Road, Salthill, Co. Galway","","Galway","€510,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","Quinaltagh, Dunmore","","Galway","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","4 Willow Drive, Derrymullen, Ballinasloe","","Galway","€15,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","Lavally West, Lavally, Tuam","","Galway","€92,500.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"14/01/2011","39  St. Brendan's Tce., Poolboy Road, Ballinasloe","","Galway","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","Apartment 261 Boireann Bheag, Roscam","","Galway","€162,995.60","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 262 Boireann Bheag, Roscam","","Galway","€162,995.60","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 263 Boireann Bheag, Roscam","","Galway","€123,348.02","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 264 Boireann Bheag, Roscam","","Galway","€162,995.60","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 265 Boireann Bheag, Roscam","","Galway","€167,401.64","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 266 Boireann Bheag, Roscam","","Galway","€167,400.88","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 267 Boireann Bheag, Roscam","","Galway","€127,753.31","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 268 Boireann Bheag, Roscam","","Galway","€167,400.88","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 269 Boireann Bheag, Roscam","","Galway","€183,259.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apartment 270 Boireann Bheag, Roscam","","Galway","€171,806.17","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/01/2011","20 Abbeyglen, Athenry, Galway","","Galway","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","91 Clybaun Heights, Knocknacarra, Galway","","Galway","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Castlecreevy, Corrandulla","","Galway","€161,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","LISNAGRY, CALTRA, BALLINASLOE","","Galway","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","71 Carrigweir, Tuam","","Galway","€160,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"20/01/2011","Park West, Kilkerrin, Ballinasloe","","Galway","€100,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2011","Seapoint, Bearna","","Galway","€920,704.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/01/2011","110 Drisin, Ballymoneen Road, Galway","","Galway","€270,375.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/01/2011","187 Cartur Mor, Clybaun Road","","Galway","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","52 Carraig Linn, Loughrea","","Galway","€128,400.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/01/2011","73 Sraith Fada, Doughiska, Galway","","Galway","€163,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2011","8 Forest Hills, Moycullen","","Galway","€350,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","9 Summerfield Place, Summerfield, Claregalway","","Galway","€170,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2011","Mincloon, Rahoon, Galway","","Galway","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","Mount Alverno, Newcastle Road, Newcastle Road","","Galway","€282,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","Number 3, Bowling Green, Galway","","Galway","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","1 Belsize Court, Laurel Park","","Galway","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","2 Forest View, Ballygar","","Galway","€154,185.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/01/2011","70  Rivercrest, Dublin Road, Tuam","","Galway","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","Clarinbridge House, Clarinbridge","","Galway","€550,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","cloonmwellaun, menlough, ballinasloe","","Galway","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","Knockmascahill, ballymoe","","Galway","€150,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2011","3 Lios Caisil, Ballybrit, Galway","","Galway","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2011","84 Walkinstown DRive, Walkinstown, Dublin 12","","Galway","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2011","Cashlaundarragh, Monivea","","Galway","€240,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"27/01/2011","3 Gort na Ri, Gort","","Galway","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","36 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2011","37 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2011","38 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2011","4 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/01/2011","40 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2011","7 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2011","Doireen Darach, Lettermore, County Galway","","Galway","€87,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","Lettergesh West, Renvyle","","Galway","€76,439.00","Yes","Second-Hand Dwelling house /Apartment",""
"27/01/2011","Tullyokyne, Moycullen","","Galway","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","10 GLEANN RUA, RENMORE","","Galway","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","11 Radharc Na Sleibhte, Clonbur","","Galway","€55,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/01/2011","49 Gort na Ri, Athenry, Co. Galway","","Galway","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","SLIEVAUNE, CLARINBRIDGE","","Galway","€145,376.00","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"28/01/2011","Temple, Gurteen, Ballinasloe","","Galway","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","Waterfront Rest, Streamstown, Clifden","","Galway","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/01/2011","'Riverside', The Weir, Kilcolgan","","Galway","€206,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2011","14 Oran Island, Oranmore","","Galway","€470,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2011","35 Lios an Uisce, Merlin Park","","Galway","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","183 Lurgan Park, Renmore","","Galway","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","20 Pairc Na GCon, Mountbellew","","Galway","€103,964.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"02/02/2011","24  The Glade, Raheen, Athenry","","Galway","€317,970.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","3 Palmerstown Grove, Portumna","","Galway","€192,500.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","8 Merlin Gate, Merlin Park, Galway","","Galway","€209,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2011","19 Drom Oir, Clybaun Road","","Galway","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2011","Booklagh, Ballymoe","","Galway","€76,500.00","No","Second-Hand Dwelling house /Apartment",""
"07/02/2011","108 An Saileachain, Raheen, Athenry","","Galway","€165,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2011","Apt 1 Cois Ce, Spanish Parade, Galway","","Galway","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/02/2011","KILLEELYMORE, KILCOLGAN","","Galway","€157,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2011","St. Martha's, 2 Nile Lodge, Lower Salthill","","Galway","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2011","'Ard Aoibhinn', St Bridget's Place, Galway","","Galway","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","17 The Dales, Moylough","","Galway","€113,300.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","2 Sancta Maria House, St. Mary's Road, Galway","","Galway","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","38 Eallagh, Headford","","Galway","€176,212.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2011","38 Eallagh, Headford","","Galway","€136,212.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2011","90 Costa Na Mara, Oranmore","","Galway","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","Stradbally North, Clarinbridge","","Galway","€390,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/02/2011","15 HAWTHORN PLACE, CLYBAUN ROAD, GALWAY","","Galway","€455,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2011","23 Frenchville, The Claddagh, Galway","","Galway","€335,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2011","Unit 172 (Block Z) Leargan, Ballymoneen West, Gawlay","","Galway","€2,725,361.90","No","New Dwelling house /Apartment","greater than 125 sq metres"
"17/02/2011","No. 17, Tor Bui, Cappagh Road","","Galway","€242,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","4 Woodview, The Pines, Ballinasloe","","Galway","€188,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","Apartment 6, The Cobblestones  Eyre Street","","Galway","€87,111.84","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","Cartron, Gort Road, Kinvara","","Galway","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","cartron, Gort Road, Kinvara","","Galway","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2011","14 Barr Aille, Glenanail, Tuam Road","","Galway","€255,420.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2011","37 Cluain Dara, Clybaun Road, Galway","","Galway","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2011","29 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/02/2011","30 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/02/2011","32 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/02/2011","35 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/02/2011","39 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/02/2011","40 Cnocan Rua, Moycullen","","Galway","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2011","5 Cuirt na hAbhainn, Lakeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/02/2011","9 Cuirt na hAbhainn, Lakkeview, Claregalway","","Galway","€141,824.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/02/2011","Kilbirnie, Aasleagh, Leenane","","Galway","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2011","Middlequarter, Inishbofin","","Galway","€65,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/02/2011","Apartment 21A, Danesfort Court, Loughrea","","Galway","€48,458.15","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/02/2011","Edenhill, Craughwell","","Galway","€159,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2011","4 Rockland Court, Salthill, Galway","","Galway","€295,154.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2011","47 ros geal, millars lane, galway","","Galway","€157,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2011","Kilcahill, Corrandrum, Claregalway","","Galway","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2011","Loughatorick, Kylebrack, Loughrea","","Galway","€135,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/02/2011","16 Lana an Bhaile, Craughwell","","Galway","€128,258.13","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/02/2011","20 Lana an Bhaile, Craughwell","","Galway","€128,258.13","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/02/2011","KILMORE, TUAM","","Galway","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2011","No. 13  College Green, Dunmore Road, Tuam","","Galway","€145,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/02/2011","No. 20  Threadneedle Road, Salthill, Galway","","Galway","€560,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2011","River Street, Ballinasloe","","Galway","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2011","100 Rosan Glas, Rahoon Road","","Galway","€120,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"28/02/2011","22 Liam Mellowes Terrace, Bohermore, Galway","","Galway","€76,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2011","107 Ard Ailinn, Ballybane, Galway","","Galway","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2011","12 Carraig Geal, Loughrea","","Galway","€99,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2011","Lehanagh, Mountbellew","","Galway","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2011","Plover Cottage, Dolan, Roundstone","","Galway","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/03/2011","80 danesfort court, loughrea","","Galway","€128,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2011","126 Cartur Mor, Clybaun Road, Galway","","Galway","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
