"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2010","Knock, Lanesboro","","Longford","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2010","19 Ard Michael, Ballinalee Road","","Longford","€151,876.65","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","Aughine, Moydow","","Longford","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","49 St. Michael's Road, Longford","","Longford","€87,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","Glen, Ballyneety","","Longford","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2010","24 Abhainn Glass, Tinnynar, Edgeworthstown","","Longford","€70,485.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"26/01/2010","Old Road, Barneygole, Edgeworthstown","","Longford","€149,779.73","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/02/2010","Ash Cottage, Listraghee  Ballinalee","","Longford","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","3 Park Close, Off Park Road, Longford","","Longford","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/02/2010","31 Oakvale, Longford","","Longford","€127,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/02/2010","HOUSE AND LANDS, LOUGHN, KENAGH","","Longford","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2010","Corrycorky, Legan, Ardagh","","Longford","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","11 Granard Street, Edgeworthstown","","Longford","€73,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","Derawley, Drumlish, Longford","","Longford","€162,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"26/02/2010","2 Battery Court, Demense Lane, Longford","","Longford","€110,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"26/02/2010","20 Abhainn Glas, Edgeworthstown, Longford","","Longford","€88,106.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/03/2010","Trillick a Temple, Longford","","Longford","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","Fardromin, Ballinamuck","","Longford","€230,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"08/03/2010","39 Ard Michael, Longford","","Longford","€165,136.56","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","5  Hill Crescent, Ballymahon","","Longford","€175,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
