"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2012","Ballythomas, Rathgormack, Carrick-on-Suir","","Waterford","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2012","16 Bromley Close, Ardkeen Village, Waterford","","Waterford","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Maryville, Ardmore","","Waterford","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","1 Dunmore Holiday Villas, Dunmore East","","Waterford","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Ashville, Coolfin, Portlaw","","Waterford","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Coolbeggan, Knockanore","","Waterford","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","15 Appollonian Suites, Gallweys Hill, Tramore","","Waterford","€105,768.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","27 The Moorings, Ballinakill","","Waterford","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","73 Pebble Drive, Tramore","","Waterford","€46,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","knockaun, Cappagh, Dungarvan","","Waterford","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","435 St John's Park, Waterford","","Waterford","€61,600.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","6 the Heritage, Ardmore","","Waterford","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2012","Sacre Coeur, Bishopscourt, Grantstown","","Waterford","€440,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","34 Mitchell Street, Dungarvan","","Waterford","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Hazelwood, Coxtown, Dunmore East","","Waterford","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","Carrigahilla, Stradbally","","Waterford","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","132 Rockenham, Ferrybank","","Waterford","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","38 Green Street, Waterford","","Waterford","€22,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","31 Tramore Holiday Villas, Tramore","","Waterford","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","No.5 Hillside, Kilmacthomas","","Waterford","€51,850.00","Yes","Second-Hand Dwelling house /Apartment",""
