"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"05/01/2010","122 KINGSBRY, MAYNOOTH","","Kildare","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2010","14 beaufield grove, maynooth","","Kildare","€190,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"05/01/2010","153 Beechpark, Leixlip","","Kildare","€265,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2010","Garravogue, Prosperous","","Kildare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2010","102 Ryevale lawns, Leixlip, Co. Kildare","","Kildare","€362,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2010","22 The Green Moyglare Hall, Moyglare Road, Maynooth","","Kildare","€323,237.88","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","12 Seven Springs, Newbridge","","Kildare","€365,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","216 The Grove, Celbridge, Co. Kildare","","Kildare","€250,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/01/2010","41 Cedar Park, Leixlip","","Kildare","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","apt 25 block 2, The view  newtown hall, maynooth","","Kildare","€201,950.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"08/01/2010","Station Road, Kildare","","Kildare","€65,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/01/2010","The Lock House, Cardenton, Athy","","Kildare","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","14 Killashee View, Naas, Kildare","","Kildare","€510,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","No. 65 The Green, Moyglare Hall Moyglare Road, Maynooth","","Kildare","€285,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2010","8 Preston Heights, Kilmeague, Naas","","Kildare","€198,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","1218 Corduff, Donadea, Naas","","Kildare","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","14 Barretstown Meadows, Newbridge","","Kildare","€325,991.18","No","New Dwelling house /Apartment","greater than 125 sq metres"
"14/01/2010","2 RINAWADE PARK, LEIXLIP","","Kildare","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","3 RYEWATER, DISTILLERY LANE, LEIXLIP","","Kildare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","Carrick, Edenderry","","Kildare","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","21 Preston Brook, Millbrook, Rathangan","","Kildare","€215,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/01/2010","5  Ard na Laoi, Craddockstown, Naas","","Kildare","€400,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","61 College Orchard, Newbridge, Co. Kildare","","Kildare","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","Clonfert South, Maynooth","","Kildare","€525,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","23 Thornbrook, Naas","","Kildare","€529,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","12 Newtown Avenue, Newtown Manor, Kill  County Kildare","","Kildare","€259,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2010","29 Saint Corban's Place, Naas","","Kildare","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","Tullywest, Kildare","","Kildare","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","217  Oakfield Heights, Naas","","Kildare","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
