"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"08/01/2010","94, Greenpark Meadows, Mullingar","","Westmeath","€167,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","4 Cluain Eala, Coosan, Athlone","","Westmeath","€395,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","Lower Town, Kilbeggan","","Westmeath","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","147B Greenpark Meadows, Mullingar","","Westmeath","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","112, Greenpark Meadows, Mullingar","","Westmeath","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","48 Ardleigh Park, Mullingar","","Westmeath","€153,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","14 Killucan Manor Green, Killucan","","Westmeath","€187,500.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","Tullamore Road, Kilbeggan","","Westmeath","€425,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","31 LYNN AVENUE, MULLINGAR","","Westmeath","€301,500.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","45 Drumacon, Cornmaddy, Athlone","","Westmeath","€211,572.68","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2010","Pearse Street, Mullingar","","Westmeath","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2010","4 Deravarra House, Delvin Road, Mullingar","","Westmeath","€91,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","17 Talbot Avenue, Athlone, County Westmeath","","Westmeath","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","Vilianstown, Gaybrook, Mullingar","","Westmeath","€446,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/01/2010","Vilianstown, Gaybrook, Mullingar","","Westmeath","€446,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/01/2010","140 Glenmore Woods, Mullingar","","Westmeath","€176,355.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/01/2010","21 The Moorings, Ballymahon road, Athlone","","Westmeath","€306,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2010","57 Towerview, Mullingar","","Westmeath","€160,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"26/01/2010","LISPOPPLE, COOLE","","Westmeath","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2010","Archerstown, Delvin","","Westmeath","€229,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","BALLINDERRY, MULLINGAR, CO WESTMEATH","","Westmeath","€273,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","petitswood close, mullingar","","Westmeath","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2010","Ballyroan House, Harbour road, Kilbeggan","","Westmeath","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","7 Highfield, Balinderry, Mullingar","","Westmeath","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","4 Jolly Mariner, Marina Village, Coosan Rd.  Athlone","","Westmeath","€158,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2010","9  Woodville Lawns, Athlone","","Westmeath","€35,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/02/2010","2 Beechview, Rathwire, Killucan","","Westmeath","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/02/2010","GARTLANDSTOWN, CROOKEDWOOD, MULLINGAR","","Westmeath","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/02/2010","Ballivor Road, Raharney","","Westmeath","€193,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2010","1 Ardmore Hills, Mullingar","","Westmeath","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2010","71 The Park, Lakepoint, Mullingar","","Westmeath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2010","Collinstown Road, Delvin, Co Westmeath","","Westmeath","€149,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","108 Belvedere Hills, Ballinderry, Mullingar","","Westmeath","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","140 Glenmore Wood, Mullingar","","Westmeath","€245,950.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/02/2010","57 Ardleigh Park, Mullingar","","Westmeath","€136,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","81 Petitswood Manor, Mullingar","","Westmeath","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","87  Tir Croghan, Kinnegad","","Westmeath","€151,541.85","No","New Dwelling house /Apartment","less than 38 sq metres"
"19/02/2010","Corrydonnellan, Rathowen, Co. Westmeath","","Westmeath","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/02/2010","No. 1 Springfield Close, Mullingar","","Westmeath","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2010","32 Churchwood, Clonbrusk, Athlone","","Westmeath","€31,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"23/02/2010","39 Newlands, Mullingar","","Westmeath","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/02/2010","Ballaghy, Castletown-Geoghegan","","Westmeath","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2010","No. 8 Killucan Manor Drive, Rathwire, Killucan","","Westmeath","€132,222.22","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2010","Rathwire Lower, Killucan","","Westmeath","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2010","24 Hillside Drive, Mullingar","","Westmeath","€158,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/03/2010","17 Ashcroft, Raharney","","Westmeath","€82,500.00","No","Second-Hand Dwelling house /Apartment",""
"03/03/2010","92 Ardilaun Green, Mullingar","","Westmeath","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","No. 9 Windtown Park, Rathowen","","Westmeath","€79,295.15","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/03/2010","Ballyara, Tubbercurry","","Westmeath","€18,750.00","Yes","Second-Hand Dwelling house /Apartment",""
"08/03/2010","5 Ginnell Tce, Mullingar","","Westmeath","€86,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","4 GROVE STREET, GROVE COURT, MULLINGAR","","Westmeath","€167,400.88","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/03/2010","43 Ginnell Terrace, Mullingar","","Westmeath","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/03/2010","Belfield, Gaybrook, Mullingar","","Westmeath","€465,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/03/2010","14 An Gleib, Multyfarnham","","Westmeath","€150,118.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/03/2010","14 Greenpark Meadows, Mullingar","","Westmeath","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2010","Priory Grove, Monilea, Mullingar","","Westmeath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/03/2010","Ballew, Lismacaffrey","","Westmeath","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2010","3 fairlands, roscommon rd, athlone","","Westmeath","€165,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/03/2010","Habsborough, Ballinea, Mullingar","","Westmeath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2010","Ballinderry, Mullingar","","Westmeath","€166,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2010","22 Whitebeam Avenue, Athlone","","Westmeath","€107,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"26/03/2010","Addinstown, Delvin","","Westmeath","€100,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"30/03/2010","Apt 88, Jolly Mariner, Athlone","","Westmeath","€306,607.92","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/03/2010","Dun an Uisce, Lilliput, Dysart","","Westmeath","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2010","lacken, multyfarnham","","Westmeath","€47,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2010","Logan House, Mount Temple, Moate","","Westmeath","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/03/2010","50 Beech Drive, Greenfields, Old Tramore Road","","Westmeath","€179,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/03/2010","99, ardleigh vale, mullingar","","Westmeath","€121,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/03/2010","Cloughan, Mullingar","","Westmeath","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","260 Greenpark Meadows, Mullingar","","Westmeath","€148,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","4 St Johns Terrace, Blackhall, Mullingar","","Westmeath","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","Boher, Streamstown","","Westmeath","€107,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","Parsonstown, Mullingar","","Westmeath","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/04/2010","Parsonstown, Mullingar","","Westmeath","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/04/2010","19 Coolevin Park, Coosan, Athlone","","Westmeath","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/04/2010","31 Windtown Park, Rathowen","","Westmeath","€79,295.15","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/04/2010","5 Richdale Court, Mullingar","","Westmeath","€312,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/04/2010","143 Belvedere Hills, Ballinderry, Mullingar","","Westmeath","€162,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/04/2010","Rathnure, Tyrellspass","","Westmeath","€297,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2010","172 BELVEDERE HILLS, MULLINGAR","","Westmeath","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2010","20 Ard Na Locha, Jones Lake Road, Moate","","Westmeath","€154,176.21","No","New Dwelling house /Apartment","greater than 125 sq metres"
"13/04/2010","50 Petitswood Manor, Mullingar","","Westmeath","€212,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2010","51 Chestnut Grove, Mullingar","","Westmeath","€207,000.00","No","Second-Hand Dwelling house /Apartment",""
