"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2011","1 The Standing Stone, Clongeen","","Wexford","€143,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2011","Deerpark, Foulksmills","","Wexford","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2011","1 Millbrook, Gibberwell, Duncormick","","Wexford","€195,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/01/2011","13 Tinteskin Close  Kilmuckridge, Gorey, Co Wexford","","Wexford","€124,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2011","Brownswood, Enniscorthy","","Wexford","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/01/2011","Screen, Enniscorthy","","Wexford","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2011","Bessmount House, Enniscorthy","","Wexford","€205,787.50","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","13 Tara Cove, Ballymoney, Gorey","","Wexford","€303,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","Finchogue, Enniscorthy","","Wexford","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","21-22 Duffry Gate, Enniscorthy, Wexford","","Wexford","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","Monalee, Ballindaggin","","Wexford","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","Inch, Blackwater","","Wexford","€177,500.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","175 Madeira Oakes, The Moyne, Enniscorthy","","Wexford","€198,237.88","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Ballinamona, Ballycanew, Gorey","","Wexford","€102,500.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","Boley Lower, Camolin","","Wexford","€302,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","20 Coill Aoibhinn, Newtown Road, Wexford","","Wexford","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","4 Trimmer's Lane, Selskar, Wexford","","Wexford","€129,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Ballyhennigan, Barntown","","Wexford","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","Kilscanlon, Foulksmills, Co. Wexford","","Wexford","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","2 Tincurry, Ferns","","Wexford","€220,264.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"21/01/2011","7 Plaesant Meadows, Clongeen","","Wexford","€88,105.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2011","8 Pleasant Meadows, Clongeen","","Wexford","€88,105.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2011","Tiknock, Oulart, Gorey","","Wexford","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2011","28 Ross Road, Enniscorthy","","Wexford","€8,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2011","39 Ard Aoibhinn, Rosslare Strand","","Wexford","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2011","Supermarket Carpark &Apt, The Faythe","","Wexford","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","Ballinphile, Duncannon, New Ross","","Wexford","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","38 Glen Richards Cove, Poulshone, Gory","","Wexford","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","Johnstown, Clonegal, Enniscorthy","","Wexford","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","Rathaspeck, Wexford","","Wexford","€164,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","Yoletown, Ballycullane","","Wexford","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","42 Sliabh Amharc, Milehouse, Enniscorthy","","Wexford","€111,570.25","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/01/2011","5 Rectory Mews, Duncormick","","Wexford","€147,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/01/2011","69 Pineridge, Summerhill","","Wexford","€190,575.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","96 Riverchapel View, Courtown","","Wexford","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","Clashforde House, Raheen, Camolin","","Wexford","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2011","Dunmain, New Ross","","Wexford","€77,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/01/2011","2 The Dunes, Aylesbridge, Ardamine","","Wexford","€176,211.45","No","New Dwelling house /Apartment","greater than 125 sq metres"
"31/01/2011","No. 5 The Tides, Aylesbridge Ardamine, Gorey","","Wexford","€156,025.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"01/02/2011","28 GLENBEG POINT, COURTOWN, GOREY","","Wexford","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","24 Patricks Street, Enniscorthy","","Wexford","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","ballybeg, killinick","","Wexford","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2011","5 Lr. John St. rear 1 lwr. John St., Wexford","","Wexford","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2011","85 Cromwellsfort Drive, Mulgannon","","Wexford","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2011","Clone Wood, Ferns","","Wexford","€347,500.00","No","Second-Hand Dwelling house /Apartment",""
"07/02/2011","4 Harbour Walk, Duncannon","","Wexford","€145,374.45","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/02/2011","Coolock Beg, Ballycanew, Gorey","","Wexford","€127,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2011","3 Ard Na Greine, New Ross","","Wexford","€134,500.00","No","Second-Hand Dwelling house /Apartment",""
"08/02/2011","Clonleigh  Palace, Enniscorthy","","Wexford","€440,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2011","Barnree, Ballygarrett, Gorey","","Wexford","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2011","Rahale, Oylegate, Enniscorthy","","Wexford","€213,500.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","21 Gilmont Avenue, Enniscorthty","","Wexford","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","21 Lacken Valley, New Ross","","Wexford","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","54 Belleville, Mountgarrett, New Ross","","Wexford","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","9 Priory Street, New Ross","","Wexford","€27,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","Thornberry, Kilcavan Lower  Tara Hill, Gorey","","Wexford","€285,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/02/2011","45 Glenbeg Point, Ardamine, County Wexford","","Wexford","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/02/2011","Sunny Meadow, Tara Hill, Gorey","","Wexford","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2011","15 Woodland Grove, Southknock, New Ross","","Wexford","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","4 Beachside Place, Riverchapel, Gorey","","Wexford","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2011","61 Glen Aoibhinn, Middletown, Ardamine  Gorey","","Wexford","€154,185.01","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/02/2011","8 Meadowfields Avenue, Enniscorthy","","Wexford","€82,819.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/02/2011","2 Upper Georges Street, Wexford","","Wexford","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2011","Ballinkeele Bridge, Ballymurn","","Wexford","€242,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2011","40 Slaney View Park, Enniscorthy","","Wexford","€68,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2011","52 South Beach, New Ross","","Wexford","€214,500.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/02/2011","Hilltown, Ballymitty","","Wexford","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2011","Main Street, Duncannon, New Ross","","Wexford","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2011","15 COrry Villas, Waterloo Road","","Wexford","€118,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2011","36 The Faythe, Wexford","","Wexford","€53,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2011","4 Tincurry, Ballycarney, Ferns","","Wexford","€215,859.03","No","New Dwelling house /Apartment","greater than 125 sq metres"
