"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2010","13 The Drive, Chapelstown Gate, Tullow Road","","Carlow","€177,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2010","67 Pearse Road, Graiguecullen, Carlow","","Carlow","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","Haymarket, Carlow","","Carlow","€266,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","4 Bramble Court, Tollowhill, Tullow","","Carlow","€158,590.30","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","Slate Row, Hacketstown","","Carlow","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","5 JOHN STREET, TULLOW, CO CARLOW","","Carlow","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","465 Pollerton Big, Carlow","","Carlow","€116,250.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2010","2 mount arron wood, ardattin road, tullow","","Carlow","€286,343.61","No","New Dwelling house /Apartment","greater than 125 sq metres"
"25/01/2010","37 THE FAIRWAYS, POLLERTON, CARLOW","","Carlow","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2010","23 Rochford Manor, Graiguecullen, Carlow","","Carlow","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2010","Bough Mills, Saint Mullins","","Carlow","€180,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"28/01/2010","25 Heatherfield Court, Dublin Road, Carlow","","Carlow","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2010","Broughillstown, Rathvilly","","Carlow","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","27 Browneshill Wood, Browneshill Road, Carlow","","Carlow","€132,743.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2010","Upper Main Street, Borris","","Carlow","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/02/2010","33 Lakeside, Castleoaks, Dublin Road","","Carlow","€149,779.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/02/2010","Cappagh, Ballon","","Carlow","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/02/2010","5 The Glen, Mortarstown, Carlow","","Carlow","€222,500.00","No","Second-Hand Dwelling house /Apartment",""
"15/02/2010","Clongarron, Clonegal","","Carlow","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2010","4 Granite Court, Ballyknockan, Fenagh","","Carlow","€169,162.98","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/02/2010","Kellistown Stud, Kellistown","","Carlow","€252,284.26","Yes","Second-Hand Dwelling house /Apartment",""
"19/02/2010","97 Heatherhill, Graiguecullen, Carlow","","Carlow","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2010","34 College Gardens, Granby Row, Carlow","","Carlow","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/02/2010","9 Lacken Rise, Tullow Road","","Carlow","€185,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"26/02/2010","2 ANGLERS WALK, BURREN ROAD, CARLOW","","Carlow","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/03/2010","Nurney, Carlow","","Carlow","€80,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"04/03/2010","The Ridge, Old Leighlin","","Carlow","€270,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","24 Brookhurst, Castleoaks, Dublin Road","","Carlow","€157,709.24","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","Knocknatubrid, Tullow","","Carlow","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","Ballyduff, Clonmore","","Carlow","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/03/2010","3 Brookfield Court, Palantine, Co Carlow","","Carlow","€289,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/03/2010","28 Mount Wolseley, Tullow","","Carlow","€132,158.60","No","New Dwelling house /Apartment","greater than 125 sq metres"
