"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"06/01/2011","Crocknahattina, Bailieborough","","Cavan","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2011","Lisagoan, Kingscourt","","Cavan","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2011","Killyfassy, Mountnugent","","Cavan","€67,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","Lisreagh, Cavan","","Cavan","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","No. 1 Buttercup Hill, Rocklands, Cavan","","Cavan","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","Drutamy, Bailieborough","","Cavan","€95,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"20/01/2011","6 Ashgrove, Ballyjamesduff, County Cavan","","Cavan","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","Tanderagee, Kells Road, Bailieborough","","Cavan","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2011","3 Cois Abhainn, Bridgeview, Virginia","","Cavan","€118,942.73","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2011","69 Ard Duin, Kingscourt","","Cavan","€149,779.72","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2011","Billis Bridge, Virginia","","Cavan","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","Mullaghduff, Ballyconnell","","Cavan","€250,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"26/01/2011","9 Fairhill House, Shercock","","Cavan","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","138 The Drumlins, Virginia","","Cavan","€137,445.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2011","Bawn, Killeshandra","","Cavan","€25,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2011","Moher, New Inns, Ballyjamesduff","","Cavan","€345,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"28/01/2011","Killymullins, Drung","","Cavan","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/01/2011","Legnagrow, Glangevlin","","Cavan","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","Carracarrow, New Inns, Ballyjamesduff","","Cavan","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2011","4 Farnham Street, Cavan","","Cavan","€1,150,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/02/2011","23 Bellamount View, Cootehill","","Cavan","€180,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/02/2011","48 River Crescent, Virginia","","Cavan","€209,691.63","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/02/2011","Corporation Lands, Belturbet","","Cavan","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
