"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","49 The Links, Seapoint, Termonfeckin","","Louth","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","107 Ashbrook, Tom Bellew Avenue, Dundalk","","Louth","€77,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","157 Greenacres, Dundalk","","Louth","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","8 Bothar Brugha, Drogheda","","Louth","€92,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","159 Ath Leathan, Racecourse Road, Dundalk","","Louth","€290,748.89","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2012","8 Sutton Court, Dundalk","","Louth","€127,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2012","Dromena road, dromiskin, dundalk","","Louth","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","2 Railway Crescent, Rampark Jenkinstown, Dundalk","","Louth","€88,105.73","No","New Dwelling house /Apartment","greater than 125 sq metres"
"10/01/2012","GREEN ROAD, THE COMMONS, DROMISKIN","","Louth","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","21 Marine Crescent, Blackrock","","Louth","€189,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2012","8 Mary Street North, Dundalk","","Louth","€43,500.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","23A King Street, Drogheda, County Louth","","Louth","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2012","Templetown, Carlingford","","Louth","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","'Wild Rose' Cottage, North Commons, Carlingford","","Louth","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","92 Barrack Street, Dundalk","","Louth","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Apartment 20, Kirmon House Mews, Drogheda","","Louth","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","GARVILLA, CLOGHERHEAD","","Louth","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
