"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2011","20 Victoria Court, West End, Kilkee","","Clare","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2011","Court House Lane, Kilalloe, Co. Clare","","Clare","€92,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2011","Derreen West, Fanore","","Clare","€430,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2011","15 atlantean, Seaside Cottages, Lahinch Road Kilkee","","Clare","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2011","Apartment 3 Admiralty Lodge, Spanish Point, Milltownmalbay","","Clare","€224,670.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2011","Tullaroe, Kilkee","","Clare","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/01/2011","Unit 6 and Unit F, Cuirt na dTonnta, Miltown Malbay","","Clare","€145,374.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/01/2011","47 Gleann Cora, Newmarker-on-Fergus","","Clare","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","Darragh, Ennis","","Clare","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","15 Glassan, Lahinch Road, Ennis","","Clare","€151,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Ballinafonta, Cratloe","","Clare","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","15 the green, lifford, ennis","","Clare","€131,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","40 Shanacloon, Shanballa, Ennis","","Clare","€108,283.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"19/01/2011","Monckashan, Dunlickey Road, Kilkee","","Clare","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","20 The Maples, Oakleigh Wood, Ennis","","Clare","€212,600.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","22 Sli an Fhearghas, Clarecastle","","Clare","€145,374.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2011","Beechpark, Ballymacaula, Ennis","","Clare","€295,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2011","7 Georges Head, Kilkee","","Clare","€285,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2011","Scalp, Flagmount, Co. Clare","","Clare","€72,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2011","65 Hermitage, Ennis","","Clare","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
