"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"03/01/2012","Cloneen, Moyvore","","Longford","€34,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2012","50  The Green, Lanesboro","","Longford","€53,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","81 Grian Aird, Ballinalee Road, Longford","","Longford","€62,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/01/2012","ballymoylan, kilglass, strokestown","","Longford","€8,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"26/01/2012","15 Midara Gardens, ardnacassa, longford","","Longford","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/01/2012","Tullyvrane, Rathcline","","Longford","€40,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/01/2012","Cartronmarkey, Granard","","Longford","€148,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2012","6 Park Court, Park Road, Longford","","Longford","€87,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/02/2012","Ballyknock, Kenagh","","Longford","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/02/2012","Terlicken, Ballymahon","","Longford","€57,093.50","Yes","Second-Hand Dwelling house /Apartment",""
"17/02/2012","21 Higginstown Woods, Granard","","Longford","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2012","Forgney, Ballymahon","","Longford","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2012","Longford Road, DRUMLISH","","Longford","€94,365.00","Yes","Second-Hand Dwelling house /Apartment",""
"20/02/2012","Lissawariff, Carrickboy","","Longford","€67,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","4 annaly court, longford","","Longford","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2012","Sonnagh, Aughnacliffe","","Longford","€41,398.50","Yes","Second-Hand Dwelling house /Apartment",""
"02/03/2012","36 Auburn Park, Edgeworthstown","","Longford","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","Clonelly, Moyne","","Longford","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","Keelogenasause, Edgeworthstown","","Longford","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","1  Creevaghbui, Creevaghbeg, Ballymahon","","Longford","€76,652.00","No","Second-Hand Dwelling house /Apartment",""
"26/03/2012","ballintemple, ballymacormack","","Longford","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2012","Deerpark, Newtownforbes, County Longford","","Longford","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2012","Legan View House, Legan Rock, Legan","","Longford","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/04/2012","10 Battery Court, Demesne Lane, Longford","","Longford","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
