"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2010","1 The Haven, Mornington","","Meath","€400,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/01/2010","25 Fairway Lawns, Bettystown","","Meath","€273,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/01/2010","6  MORNINGTON MANOR CLOSE, MORNINGTON","","Meath","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/01/2010","26 Castlemartin Close, Bettystown","","Meath","€204,200.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","11 Cherryvalley Green, Rathmolyon","","Meath","€176,167.40","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","19 Crestwood Avenue, Ashbourne","","Meath","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","3 Elm Drive, Athlumney Woods, Navan","","Meath","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","8 Kilberry, Navan","","Meath","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","15 Elm Grove, Rockfield, Kells","","Meath","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","178 churchfields, ashbourne","","Meath","€310,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"14/01/2010","85 Johnswood Drive, Ashbourne","","Meath","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","53 Willow Green, Athlumney Wood, Navan","","Meath","€251,102.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"15/01/2010","Apt 11 The Court, Dunboyne Castle, Dunboyne","","Meath","€158,903.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"18/01/2010","'Chater Lea', Ballymore, Ratoath","","Meath","€410,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","17 Tara Court, Ashbourne","","Meath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","8 The Drive, Boyne Road, Navan","","Meath","€340,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","9 Brackenbrainey Wood, Longwood","","Meath","€270,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2010","Ardbrackan or Wrightown, Kilmessan","","Meath","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","1 Beechlawn, Beaufort Place, Navan","","Meath","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2010","16 Beechcroft, Summerhill","","Meath","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2010","164 churchfields, ashbourne","","Meath","€215,859.02","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/01/2010","39 Brindley park Green, Ashbourne","","Meath","€196,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2010","85 Silverlawns, Navan","","Meath","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2010","9 Colpe Street, Deepforde  Dublin Road, Drogheda","","Meath","€295,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/01/2010","101 Blackcastle Estate, Navan","","Meath","€157,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","22 Elvana, Stamullen, Co Meath","","Meath","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","22 Elvana, Stamullen, Co Meath","","Meath","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/01/2010","7 Millbourne Hall, Millbourne, Ashbourne","","Meath","€175,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/01/2010","Robertstown  Kilbeg, Carlanstown, Kells","","Meath","€217,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2010","16  Park Court, Grange Rath, Drogheda","","Meath","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2010","159 Balreask Manor, Trim Road, Navan","","Meath","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2010","8 Maple Avenue, Beaufort Place, Navan","","Meath","€200,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"26/01/2010","Kingsfort Lane, Kells","","Meath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2010","Kingsfort Lane, Kells","","Meath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2010","43 The Gallops, Kinnegad Road, Trim","","Meath","€200,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/01/2010","GAINSTOWN, NAVAN","","Meath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2010","Sarney, Dunboyne","","Meath","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2010","14 the place, dunboyne castle, dunboyne","","Meath","€222,466.95","No","New Dwelling house /Apartment","greater than 125 sq metres"
"28/01/2010","26 Churchlands, Slane","","Meath","€123,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/01/2010","87 troytown heights, navan","","Meath","€120,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"28/01/2010","Barrack Lane, Athboy","","Meath","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","44 Millrace, Duleek","","Meath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","44 The Gallops, Kinnegad Road, Trim","","Meath","€172,520.66","No","New Dwelling house /Apartment","greater than 125 sq metres"
"29/01/2010","9 FRIARSPARK, TRIM","","Meath","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","Blenheim, Laytown","","Meath","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","Blenheim, Laytown","","Meath","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","Blenheim, Laytown","","Meath","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/01/2010","Newhaggard, Trim","","Meath","€270,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2010","24 Chestnut Grove, Dunboyne","","Meath","€405,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2010","36 Boyne View, Johnstown, Navan","","Meath","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2010","39 Johnswood Drive, Ashbourne","","Meath","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","14 Beech Drive, Johnstown Wood, Navan","","Meath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","175 Churchfields, Ashbourne","","Meath","€221,087.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2010","19 Loughcrew Hills, Oldcastle","","Meath","€154,186.61","No","New Dwelling house /Apartment","less than 38 sq metres"
"02/02/2010","21 Loughcrew Hills, Oldcastle","","Meath","€159,354.03","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2010","22 Proudstown, Navan, Co Meath","","Meath","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","The Mayne, Clonee, Co. Meath","","Meath","€105,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","20 Beechdale, Dunboyne, Co. Meath","","Meath","€200,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"03/02/2010","61 OAKLEIGH, TRIM ROAD, LONGWOOD","","Meath","€300,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"04/02/2010","13 Crannog, Lagore Road, Dunshaughlin","","Meath","€277,533.04","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","37 Colpe View, Deepforde, Dublin Road","","Meath","€196,708.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","38 Churchfields, Ashbourne","","Meath","€260,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"05/02/2010","8 FORGEHILL GROVE, STRAMULLEN","","Meath","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","8 Forgehill Walk, Stamullen","","Meath","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
