"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"04/01/2012","15 Tobar an Radhairc, Ballybay Road, Carrickmacross","","Monaghan","€194,273.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"10/01/2012","20 Hill Street, Monaghan","","Monaghan","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","42 Corrybrennan Park, Ballybay, Co. Monaghan","","Monaghan","€70,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"13/01/2012","Bowelk, Ballybay","","Monaghan","€375,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Fairtha, Shantonagh, Castleblayney","","Monaghan","€20,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2012","Hillview, Ardee Rd, Carrickmacross","","Monaghan","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2012","Cavany, Scotshouse","","Monaghan","€57,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","12 Old Cross Square, Monaghan","","Monaghan","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","8 THE WILLOWS, CASTLEBLAYNEY","","Monaghan","€102,300.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","TULLY, EMYVALE","","Monaghan","€61,674.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/01/2012","Liseggerton, Clones","","Monaghan","€24,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","26 Boyher, Rockcorry","","Monaghan","€68,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","Legnakelly, Clones","","Monaghan","€29,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","Annacroft, Carrickmacross","","Monaghan","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2012","2 Market Square, Castleblayney","","Monaghan","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/02/2012","8 Carrowbarra Island, Smithboro","","Monaghan","€83,700.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/02/2012","Mullinahinchago, Tydavnet","","Monaghan","€36,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/02/2012","Derryleedigan, Scotstown","","Monaghan","€100,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"14/02/2012","Legar Hill, Cloney","","Monaghan","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/02/2012","64.  Bree, Castleblayney","","Monaghan","€90,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"21/02/2012","89 Main Street, Ballybay","","Monaghan","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/02/2012","DRUMHILLAGH, INNISKEEN","","Monaghan","€22,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"24/02/2012","12 ARDBANNAGHER, GLASLOUGH","","Monaghan","€45,591.00","Yes","Second-Hand Dwelling house /Apartment",""
"24/02/2012","5 Coolshannagh Road, Monaghan","","Monaghan","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","No.3 Bothar Cnoc Na Gaoithe, Carrickmacross","","Monaghan","€53,591.00","Yes","Second-Hand Dwelling house /Apartment",""
"28/02/2012","3 DRUMBEAR, COOTEHILL ROAD, MONAGHAN","","Monaghan","€152,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/02/2012","Feahoe, Coolderry, Carrickmacross","","Monaghan","€74,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/02/2012","Tullynaskeagh, Carrickmacross","","Monaghan","€185,000.00","Yes","Second-Hand Dwelling house /Apartment",""
