"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"10/01/2011","134 Belvedere Hills, Mullingar, Co Westmeath","","Westmeath","€145,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2011","72 Glenmore Wood, Dublin Road, Mullingar","","Westmeath","€149,735.68","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2011","74 Coill Rua, Ballymahon Road, Mullingar","","Westmeath","€149,950.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Mitchelstown, Delvin, County Westmeath","","Westmeath","€222,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Newcastle, Tyrellspass","","Westmeath","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","Johnstown, Slanemore, Mullingar","","Westmeath","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","69 Retreat Park, Athlone","","Westmeath","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","The Derries, Bonavalley, Athlone","","Westmeath","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","79 Sarsfield Square, Athlone","","Westmeath","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2011","Apartment 23 Church View, Bastion Court  Connaught Street, Athlone","","Westmeath","€163,050.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/01/2011","Rossan House, Hardwood, Kinnegad","","Westmeath","€143,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2011","78 Sarsfield Square, Athlone","","Westmeath","€75,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2011","Coole, Co Westmeath","","Westmeath","€51,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/02/2011","lackenwood, mullingar","","Westmeath","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/02/2011","RATH, STREETE","","Westmeath","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/02/2011","17 Loch Luatha, Mount Temple","","Westmeath","€440,528.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"10/02/2011","14 glenmore wood, dublin rd, mullingar","","Westmeath","€218,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/02/2011","Multyfarnham, Westmeath","","Westmeath","€40,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"14/02/2011","1 Loch Luatha, Mount Temple, Moate","","Westmeath","€425,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"14/02/2011","22 The Rise, Lakepoint Park, Mullingar","","Westmeath","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/02/2011","241 Greenpark Meadows, Mullingar","","Westmeath","€141,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/02/2011","liusnagh court, lynn road, mullingar","","Westmeath","€71,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/02/2011","Clara Road, Kilbeggan","","Westmeath","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"18/02/2011","51 Tailteann Court, Mullingar","","Westmeath","€85,436.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/02/2011","FINEA, MULLINGAR","","Westmeath","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/02/2011","60 Manorfield, Kinnegad","","Westmeath","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/02/2011","Dryderstown, Delvin","","Westmeath","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2011","Apartment 45A Abbeylands, Mullingar","","Westmeath","€52,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2011","2 auburn avenue, mullingar","","Westmeath","€67,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2011","3 Willow Park Crescent, Athlone","","Westmeath","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2011","4 Willow Park Grove, Athlone","","Westmeath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2011","5 Willow Park Crescent, Athlone","","Westmeath","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2011","Killeenbrack, Clyglass","","Westmeath","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/03/2011","Joanstown, Rathowen","","Westmeath","€87,500.00","No","Second-Hand Dwelling house /Apartment",""
"02/03/2011","3 Carnfyan, Mount Temple","","Westmeath","€242,290.75","No","New Dwelling house /Apartment","greater than 125 sq metres"
"03/03/2011","8 Jolly Mariner, Marina Village, Athlone","","Westmeath","€150,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/03/2011","Ballygarron, Rathowen","","Westmeath","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2011","12 The Park, Lakepoint, Mullingar","","Westmeath","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"04/03/2011","20 Glenatore, Coosan, Athlone","","Westmeath","€130,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/03/2011","130 Dalton Park, Mullingar","","Westmeath","€46,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/03/2011","Baltigeer, Kinnegad","","Westmeath","€102,202.64","No","New Dwelling house /Apartment","greater than 125 sq metres"
"07/03/2011","Sion Hill, Killucan","","Westmeath","€156,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/03/2011","27 Richdale Court, Mullingar","","Westmeath","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/03/2011","38 Oaklawns, Mullingar","","Westmeath","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"11/03/2011","The Downs, Mullingar","","Westmeath","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/03/2011","Baylin, Athlone","","Westmeath","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/03/2011","40 Ardilaun Heights, Mullingar","","Westmeath","€79,295.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/03/2011","63 An Garrai, Cois na Habhainn, Station Road  Moate","","Westmeath","€96,475.77","No","New Dwelling house /Apartment","less than 38 sq metres"
"18/03/2011","94 Ardleigh Vale, Mullingar","","Westmeath","€97,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/03/2011","Curraghboy Village, Curraghboy, Athlone","","Westmeath","€261,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/03/2011","47 Gleann Petit, Dublin Road, Mullingar","","Westmeath","€220,264.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/03/2011","Tully, Baylin, Athlone","","Westmeath","€111,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/03/2011","Coralstown, Mullingar","","Westmeath","€190,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"24/03/2011","17 Prospect Avenue, Dublin Road, Mullingar","","Westmeath","€177,605.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/03/2011","55 Annsfield Woods, Baylough, Athlone","","Westmeath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2011","16 Ivy Wood, Kilbeggan, Co.  Westmeath","","Westmeath","€101,321.58","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/03/2011","183Belvedere Hills, Mullingar","","Westmeath","€140,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/03/2011","Bullet Road, Ballykeeran, Athlone","","Westmeath","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/03/2011","11 Morena, Arcadia, Athlone","","Westmeath","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/03/2011","145 Ashfield Mullingar, County Westmeath","","Westmeath","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/03/2011","13 College Hill, Mullingar","","Westmeath","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/03/2011","17 Bastion Quay, Athlone","","Westmeath","€200,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/03/2011","8  Strand Court, Athlone","","Westmeath","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/04/2011","Beechfield, Dublin Rd., Mullingar","","Westmeath","€650,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/04/2011","48 Gleann Petit, Mullingar","","Westmeath","€207,600.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"14/04/2011","2 Beech View, Rathwire, Killucan","","Westmeath","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2011","2 Inny View, Coole, Mullingar","","Westmeath","€57,500.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2011","33 Cionn Torc, Castlepollard","","Westmeath","€80,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/04/2011","37 Ushnagh Court, Mullingar","","Westmeath","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2011","86 Cois na hAbhainn, Moate","","Westmeath","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/04/2011","Apt 48 Tailteann Court, Longford Road, Mullingar","","Westmeath","€95,980.50","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
